generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
55,uci_cancer_test/55/20251013-035638,nan,nan,0.9244288224956063,0.37258347978910367,0.8560281195079085,0.9244288224956063,55_50,49_62,0.9244288224956063,0.37258347978910367,0.8560281195079085,0.9244288224956063,55_50,49_62
56,uci_cancer_test/56/20251013-035642,nan,nan,0.9261862917398945,0.39718804920913886,0.875659050966608,0.9246045694200351,56_26,56_19,0.9261862917398945,0.39718804920913886,0.875659050966608,0.9246045694200351,56_26,56_19
57,uci_cancer_test/57/20251013-035646,nan,nan,0.9261862917398945,0.39718804920913886,0.8753778558875218,0.9249560632688928,57_84,56_19,0.9261862917398945,0.39718804920913886,0.8753778558875218,0.9249560632688928,57_84,56_19
58,uci_cancer_test/58/20251013-035650,nan,nan,0.9261862917398945,0.37434094903339193,0.865377855887522,0.9247803163444639,58_20,56_19,0.9261862917398945,0.37434094903339193,0.865377855887522,0.9247803163444639,58_20,56_19
59,uci_cancer_test/59/20251013-035654,nan,nan,0.9261862917398945,0.39718804920913886,0.859244288224956,0.9249560632688928,59_12,56_19,0.9261862917398945,0.39718804920913886,0.859244288224956,0.9249560632688928,59_12,56_19
60,uci_cancer_test/60/20251013-035658,nan,nan,0.9261862917398945,0.39718804920913886,0.8810544815465731,0.9261862917398945,60_53,56_19,0.9261862917398945,0.39718804920913886,0.8810544815465731,0.9261862917398945,60_53,56_19
61,uci_cancer_test/61/20251013-035702,nan,nan,0.9261862917398945,0.4007029876977153,0.8734270650263619,0.9261862917398945,61_36,56_19,0.9261862917398945,0.4007029876977153,0.8734270650263619,0.9261862917398945,61_36,56_19
62,uci_cancer_test/62/20251013-035706,nan,nan,0.9261862917398945,0.4007029876977153,0.8774165202108963,0.9261862917398945,62_40,56_19,0.9261862917398945,0.4007029876977153,0.8774165202108963,0.9261862917398945,62_40,56_19
63,uci_cancer_test/63/20251013-035711,nan,nan,0.9261862917398945,0.4007029876977153,0.8637961335676626,0.9261862917398945,63_30,56_19,0.9261862917398945,0.4007029876977153,0.8637961335676626,0.9261862917398945,63_30,56_19
64,uci_cancer_test/64/20251013-035715,nan,nan,0.9261862917398945,0.4007029876977153,0.8768365553602812,0.9261862917398945,64_31,56_19,0.9261862917398945,0.4007029876977153,0.8768365553602812,0.9261862917398945,64_31,56_19
65,uci_cancer_test/65/20251013-035719,nan,nan,0.9261862917398945,0.37961335676625657,0.8875043936731107,0.9261862917398945,65_91,56_19,0.9261862917398945,0.37961335676625657,0.8875043936731107,0.9261862917398945,65_91,56_19
66,uci_cancer_test/66/20251013-035724,nan,nan,0.9261862917398945,0.4007029876977153,0.8897715289982425,0.9261862917398945,66_30,56_19,0.9261862917398945,0.4007029876977153,0.8897715289982425,0.9261862917398945,66_30,56_19
67,uci_cancer_test/67/20251013-035728,nan,nan,0.9261862917398945,0.4007029876977153,0.8797891036906853,0.9261862917398945,67_14,56_19,0.9261862917398945,0.4007029876977153,0.8797891036906853,0.9261862917398945,67_14,56_19
68,uci_cancer_test/68/20251013-035733,nan,nan,0.929701230228471,0.37961335676625657,0.8855536028119506,0.9265377855887522,68_96,68_91,0.929701230228471,0.37961335676625657,0.8855536028119506,0.9265377855887522,68_96,68_91
69,uci_cancer_test/69/20251013-035738,nan,nan,0.929701230228471,0.6274165202108963,0.8874868189806677,0.9268892794376097,69_27,68_91,0.929701230228471,0.6274165202108963,0.8874868189806677,0.9268892794376097,69_27,68_91
70,uci_cancer_test/70/20251013-035742,nan,nan,0.929701230228471,0.4007029876977153,0.8912478031634445,0.9268892794376097,70_58,68_91,0.929701230228471,0.4007029876977153,0.8912478031634445,0.9268892794376097,70_58,68_91
71,uci_cancer_test/71/20251013-035747,nan,nan,0.929701230228471,0.37609841827768015,0.8852372583479788,0.9268892794376097,71_85,68_91,0.929701230228471,0.37609841827768015,0.8852372583479788,0.9268892794376097,71_85,68_91
72,uci_cancer_test/72/20251013-035751,nan,nan,0.929701230228471,0.4007029876977153,0.8838488576449912,0.929701230228471,72_55,68_91,0.929701230228471,0.4007029876977153,0.8838488576449912,0.929701230228471,72_55,68_91
73,uci_cancer_test/73/20251013-035756,nan,nan,0.929701230228471,0.4007029876977153,0.8837785588752197,0.929701230228471,73_50,68_91,0.929701230228471,0.4007029876977153,0.8837785588752197,0.929701230228471,73_50,68_91
74,uci_cancer_test/74/20251013-035800,nan,nan,0.929701230228471,0.4007029876977153,0.8841827768014059,0.929701230228471,74_27,68_91,0.929701230228471,0.4007029876977153,0.8841827768014059,0.929701230228471,74_27,68_91
75,uci_cancer_test/75/20251013-035806,nan,nan,0.929701230228471,0.37961335676625657,0.8679437609841827,0.929701230228471,75_52,68_91,0.929701230228471,0.37961335676625657,0.8679437609841827,0.929701230228471,75_52,68_91
76,uci_cancer_test/76/20251013-035811,nan,nan,0.929701230228471,0.4007029876977153,0.8534446397188049,0.929701230228471,76_43,68_91,0.929701230228471,0.4007029876977153,0.8534446397188049,0.929701230228471,76_43,68_91
77,uci_cancer_test/77/20251013-035815,nan,nan,0.929701230228471,0.4007029876977153,0.8792267135325131,0.929701230228471,77_24,68_91,0.929701230228471,0.4007029876977153,0.8792267135325131,0.929701230228471,77_24,68_91
78,uci_cancer_test/78/20251013-035820,nan,nan,0.929701230228471,0.4007029876977153,0.872847100175747,0.929701230228471,78_59,68_91,0.929701230228471,0.4007029876977153,0.872847100175747,0.929701230228471,78_59,68_91
79,uci_cancer_test/79/20251013-035825,nan,nan,0.929701230228471,0.37434094903339193,0.8526186291739896,0.929701230228471,79_100,68_91,0.929701230228471,0.37434094903339193,0.8526186291739896,0.929701230228471,79_100,68_91
80,uci_cancer_test/80/20251013-035831,nan,nan,0.929701230228471,0.4007029876977153,0.8906326889279438,0.929701230228471,80_51,68_91,0.929701230228471,0.4007029876977153,0.8906326889279438,0.929701230228471,80_51,68_91
81,uci_cancer_test/81/20251013-035837,nan,nan,0.929701230228471,0.37961335676625657,0.8653427065026362,0.929701230228471,81_26,68_91,0.929701230228471,0.37961335676625657,0.8653427065026362,0.929701230228471,81_26,68_91
82,uci_cancer_test/82/20251013-035842,nan,nan,0.929701230228471,0.37434094903339193,0.8781019332161687,0.929701230228471,82_82,68_91,0.929701230228471,0.37434094903339193,0.8781019332161687,0.929701230228471,82_82,68_91
83,uci_cancer_test/83/20251013-035848,nan,nan,0.929701230228471,0.4007029876977153,0.8804393673110721,0.929701230228471,83_19,68_91,0.929701230228471,0.4007029876977153,0.8804393673110721,0.929701230228471,83_19,68_91
84,uci_cancer_test/84/20251013-035854,nan,nan,0.929701230228471,0.37961335676625657,0.865518453427065,0.929701230228471,84_43,68_91,0.929701230228471,0.37961335676625657,0.865518453427065,0.929701230228471,84_43,68_91
85,uci_cancer_test/85/20251013-035900,nan,nan,0.929701230228471,0.4270650263620387,0.8759929701230229,0.929701230228471,85_63,68_91,0.929701230228471,0.4270650263620387,0.8759929701230229,0.929701230228471,85_63,68_91
