generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
83,uci_heart_test/83/20251119-200636,nan,nan,0.7919389978213508,0.4466230936819172,0.7105773420479303,0.7875816993464053,83_20,82_43,0.8059006211180124,0.5248447204968945,0.7400465838509318,0.8055900621118013,83_20,79_21,0.8065693430656934,0.26277372262773724,0.6413138686131387,0.7452554744525548,83_20,83_30,0.8866498470306396,0.51259446144104,0.8020780736207962,0.8856422901153564,83_20,78_56
84,uci_heart_test/84/20251119-200648,nan,nan,0.8006535947712419,0.4466230936819172,0.6984858387799565,0.7867102396514161,84_13,84_11,0.8059006211180124,0.5248447204968945,0.7317546583850932,0.8054347826086957,84_13,79_37,0.8102189781021898,0.26277372262773724,0.6202919708029198,0.7427007299270073,84_13,84_11,0.8904281854629517,0.51259446144104,0.7904785788059234,0.8860201239585876,84_13,84_73
85,uci_heart_test/85/20251119-200659,nan,nan,0.8006535947712419,0.4466230936819172,0.7321350762527234,0.7860566448801742,85_33,85_29,0.8059006211180124,0.5248447204968945,0.7591304347826088,0.8049689440993788,85_33,84_73,0.8211678832116789,0.26277372262773724,0.6686861313868611,0.7416058394160585,85_33,85_91,0.8904281854629517,0.51259446144104,0.8271914231777191,0.8866498470306396,85_33,84_73
86,uci_heart_test/86/20251119-200712,nan,nan,0.7908496732026143,0.24509803921568626,0.7082026143790852,0.7868191721132897,86_74,86_56,0.8059006211180124,0.2515527950310559,0.7394565217391306,0.80527950310559,86_74,84_73,0.8065693430656934,0.22992700729927007,0.6347445255474453,0.7434306569343067,86_74,86_20,0.8904281854629517,0.29722923040390015,0.8053148478269577,0.8881611824035645,86_74,84_73
87,uci_heart_test/87/20251119-200723,nan,nan,0.8006535947712419,0.4466230936819172,0.7201525054466231,0.7859477124183007,87_13,87_34,0.8074534161490683,0.5248447204968945,0.7463198757763975,0.8046583850931677,87_13,87_28,0.8175182481751825,0.26277372262773724,0.6586496350364963,0.7419708029197081,87_13,87_64,0.8904281854629517,0.51259446144104,0.8136649739742279,0.8889168500900269,87_13,84_73
88,uci_heart_test/88/20251119-200734,nan,nan,0.8006535947712419,0.4466230936819172,0.7244444444444444,0.7860566448801742,88_21,88_85,0.8074534161490683,0.5248447204968945,0.7548136645962734,0.8060559006211181,88_21,87_28,0.8175182481751825,0.26277372262773724,0.6530656934306569,0.7390510948905109,88_21,88_86,0.8916876316070557,0.51259446144104,0.8237657344341278,0.8905541300773621,88_21,88_94
89,uci_heart_test/89/20251119-200745,nan,nan,0.8006535947712419,0.4466230936819172,0.7304248366013073,0.7864923747276688,89_26,89_14,0.8090062111801242,0.5248447204968945,0.7584782608695653,0.8062111801242235,89_26,89_22,0.8175182481751825,0.26277372262773724,0.6644890510948903,0.7401459854014598,89_26,89_75,0.8916876316070557,0.51259446144104,0.8307430589199066,0.8906800746917725,89_26,88_94
90,uci_heart_test/90/20251119-200756,nan,nan,0.8006535947712419,0.4466230936819172,0.7316122004357299,0.7873638344226579,90_55,90_72,0.8074534161490683,0.5248447204968945,0.7641304347826088,0.8069875776397515,90_55,88_94,0.8102189781021898,0.26277372262773724,0.6551824817518248,0.7412408759124087,90_55,90_72,0.8916876316070557,0.51259446144104,0.8356171154975891,0.8913097977638245,90_55,88_94
91,uci_heart_test/91/20251119-200807,nan,nan,0.8028322440087146,0.4466230936819172,0.7033333333333333,0.7876906318082788,91_14,91_43,0.8074534161490683,0.5248447204968945,0.7393167701863353,0.8074534161490682,91_11,88_94,0.8138686131386861,0.26277372262773724,0.6187591240875913,0.7412408759124088,91_14,91_43,0.8916876316070557,0.51259446144104,0.8030856317281723,0.8916876316070557,91_11,88_94
92,uci_heart_test/92/20251119-200818,nan,nan,0.8028322440087146,0.4466230936819172,0.7134858387799564,0.7876906318082788,92_18,92_78,0.8074534161490683,0.5248447204968945,0.7433074534161491,0.8074534161490682,92_18,88_94,0.8211678832116789,0.26277372262773724,0.6433941605839415,0.7412408759124088,92_18,92_56,0.8916876316070557,0.51259446144104,0.8108941942453385,0.8916876316070557,92_18,88_94
93,uci_heart_test/93/20251119-200829,nan,nan,0.8028322440087146,0.4466230936819172,0.7143790849673202,0.7876906318082788,93_19,93_98,0.8074534161490683,0.5248447204968945,0.7422826086956523,0.8074534161490682,93_19,88_94,0.8211678832116789,0.26277372262773724,0.6487956204379561,0.7412408759124088,93_19,93_94,0.8916876316070557,0.51259446144104,0.8093072921037674,0.8916876316070557,93_19,88_94
94,uci_heart_test/94/20251119-200840,nan,nan,0.8028322440087146,0.4466230936819172,0.7359912854030501,0.7875816993464052,94_28,94_18,0.8074534161490683,0.5248447204968945,0.7641925465838512,0.8074534161490682,94_15,88_94,0.8211678832116789,0.26277372262773724,0.6697080291970801,0.7408759124087592,94_28,94_49,0.8916876316070557,0.51259446144104,0.8347984760999679,0.8916876316070557,94_15,88_94
95,uci_heart_test/95/20251119-200851,nan,nan,0.8028322440087146,0.1437908496732026,0.6953159041394334,0.7877995642701524,95_87,95_59,0.8074534161490683,0.16925465838509315,0.7289751552795032,0.8074534161490682,95_87,88_94,0.8138686131386861,0.08394160583941605,0.6162043795620439,0.7416058394160585,95_87,95_59,0.8916876316070557,0.20151133835315704,0.7902770675718784,0.8916876316070557,95_87,88_94
96,uci_heart_test/96/20251119-200902,nan,nan,0.7941176470588235,0.4466230936819172,0.7279302832244009,0.7880174291938997,96_32,96_62,0.8074534161490683,0.5248447204968945,0.7543944099378882,0.8074534161490682,96_32,88_94,0.8211678832116789,0.26277372262773724,0.6657299270072992,0.7423357664233576,96_32,96_42,0.8916876316070557,0.51259446144104,0.8238287025690079,0.8916876316070557,96_32,88_94
97,uci_heart_test/97/20251119-200914,nan,nan,0.8028322440087146,0.4466230936819172,0.722984749455338,0.7880174291938997,97_11,97_90,0.8105590062111802,0.5248447204968945,0.7521894409937887,0.8074534161490682,97_11,97_77,0.8138686131386861,0.26277372262773724,0.6543430656934308,0.7423357664233576,97_11,97_90,0.8916876316070557,0.51259446144104,0.8204030084609986,0.8916876316070557,97_11,88_94
98,uci_heart_test/98/20251119-200926,nan,nan,0.8028322440087146,0.1437908496732026,0.6986056644880175,0.7876906318082788,98_93,98_98,0.8090062111801242,0.16925465838509315,0.7270341614906833,0.8076086956521739,98_93,98_39,0.8138686131386861,0.08394160583941605,0.6317883211678832,0.7408759124087592,98_93,98_98,0.8929470777511597,0.20151133835315704,0.7904911743104458,0.8918135762214661,98_93,98_39
99,uci_heart_test/99/20251119-200939,nan,nan,0.8028322440087146,0.4466230936819172,0.7217429193899783,0.7874727668845316,99_11,99_18,0.8090062111801242,0.5248447204968945,0.7487577639751553,0.8077639751552794,99_11,98_39,0.8211678832116789,0.26277372262773724,0.6582481751824818,0.7397810218978103,99_11,99_74,0.8929470777511597,0.51259446144104,0.8174181246757507,0.8919395208358765,99_11,98_39
100,uci_heart_test/100/20251119-200952,nan,nan,0.8028322440087146,0.4466230936819172,0.735152505446623,0.7877995642701526,100_17,100_53,0.8090062111801242,0.5,0.7628105590062111,0.8077639751552794,100_82,98_39,0.8211678832116789,0.26277372262773724,0.6701459854014599,0.740875912408759,100_17,100_46,0.8929470777511597,0.51259446144104,0.8340679955482483,0.8919395208358765,100_17,98_39
101,uci_heart_test/101/20251119-201006,nan,nan,0.8028322440087146,0.25054466230936817,0.7269281045751633,0.7879084967320262,101_75,101_63,0.8090062111801242,0.25,0.7524223602484474,0.8077639751552794,101_75,98_39,0.8211678832116789,0.2518248175182482,0.6670072992700729,0.7412408759124088,101_75,101_94,0.8929470777511597,0.24181360006332397,0.8232367578148841,0.8919395208358765,101_75,98_39
102,uci_heart_test/102/20251119-201022,nan,nan,0.8028322440087146,0.4466230936819172,0.7254466230936819,0.7880174291938998,102_15,102_77,0.8090062111801242,0.5248447204968945,0.7516614906832298,0.8077639751552794,102_15,98_39,0.8211678832116789,0.26277372262773724,0.6638321167883211,0.7416058394160585,102_15,102_100,0.8929470777511597,0.51259446144104,0.8213349962234497,0.8919395208358765,102_15,98_39
103,uci_heart_test/103/20251119-201037,nan,nan,0.789760348583878,0.4466230936819172,0.71239651416122,0.7873638344226579,103_18,103_50,0.8090062111801242,0.5248447204968945,0.7456987577639752,0.8085403726708075,103_18,98_39,0.8211678832116789,0.26277372262773724,0.634124087591241,0.7375912408759124,103_18,103_78,0.8929470777511597,0.51259446144104,0.8109697586297989,0.8925692439079285,103_18,98_39
104,uci_heart_test/104/20251119-201051,nan,nan,0.7886710239651417,0.4466230936819172,0.720893246187364,0.7866013071895425,104_11,99_52,0.8090062111801242,0.5248447204968945,0.7480279503105591,0.8085403726708075,104_11,98_39,0.8211678832116789,0.26277372262773724,0.657116788321168,0.7350364963503649,104_11,104_27,0.8929470777511597,0.51259446144104,0.8136901628971099,0.8925692439079285,104_11,98_39
105,uci_heart_test/105/20251119-201105,nan,nan,0.8028322440087146,0.35076252723311546,0.6973747276688453,0.7872549019607843,105_61,105_62,0.8090062111801242,0.32608695652173914,0.7304192546583849,0.8090062111801242,105_61,98_39,0.8138686131386861,0.26277372262773724,0.6197080291970802,0.7361313868613139,105_28,105_62,0.8929470777511597,0.39546599984169006,0.7902392837405204,0.8929470777511597,105_61,98_39
106,uci_heart_test/106/20251119-201121,nan,nan,0.8137254901960784,0.43790849673202614,0.713442265795207,0.7872549019607843,106_88,106_87,0.8090062111801242,0.4829192546583851,0.7408540372670807,0.8090062111801242,106_88,98_39,0.8248175182481752,0.2591240875912409,0.6490145985401461,0.7361313868613139,106_67,106_87,0.8929470777511597,0.497481107711792,0.8057304674386978,0.8929470777511597,106_88,98_39
107,uci_heart_test/107/20251119-201139,nan,nan,0.8028322440087146,0.4455337690631808,0.7170479302832242,0.7877995642701524,107_79,107_56,0.8090062111801242,0.5248447204968945,0.7482763975155278,0.8090062111801242,107_15,98_39,0.8138686131386861,0.2591240875912409,0.6436496350364965,0.737956204379562,107_79,107_56,0.8929470777511597,0.51259446144104,0.8123929327726365,0.8929470777511597,107_15,98_39
108,uci_heart_test/108/20251119-201155,nan,nan,0.8213507625272332,0.4455337690631808,0.7251089324618735,0.7876906318082788,108_46,108_90,0.8090062111801242,0.5248447204968945,0.7535093167701862,0.8090062111801242,108_15,98_39,0.8503649635036497,0.2591240875912409,0.6583576642335767,0.7375912408759124,108_46,108_90,0.8929470777511597,0.51259446144104,0.8210327279567718,0.8929470777511597,108_15,98_39
109,uci_heart_test/109/20251119-201211,nan,nan,0.8028322440087146,0.24509803921568626,0.7175381263616556,0.7877995642701525,109_73,109_47,0.8090062111801242,0.2468944099378882,0.7446894409937886,0.8090062111801242,109_73,98_39,0.8211678832116789,0.24087591240875914,0.6537226277372262,0.737956204379562,109_73,109_45,0.8929470777511597,0.2758186459541321,0.8102015000581742,0.8929470777511597,109_73,98_39
110,uci_heart_test/110/20251119-201228,nan,nan,0.7886710239651417,0.4466230936819172,0.7136710239651416,0.7881263616557734,110_15,109_34,0.8090062111801242,0.5248447204968945,0.7438664596273291,0.8090062111801242,110_15,98_39,0.8102189781021898,0.26277372262773724,0.6427007299270072,0.7390510948905109,110_15,110_12,0.8929470777511597,0.51259446144104,0.8080982226133346,0.8929470777511597,110_15,98_39
111,uci_heart_test/111/20251119-201250,nan,nan,0.8028322440087146,0.08061002178649238,0.706710239651416,0.7879084967320261,111_88,111_28,0.8090062111801242,0.0,0.7338354037267081,0.8090062111801242,111_88,98_39,0.8211678832116789,0.2591240875912409,0.6429562043795621,0.7383211678832116,111_52,111_70,0.8929470777511597,0.0,0.7971158564090729,0.8929470777511597,111_88,98_39
112,uci_heart_test/112/20251119-201311,nan,nan,0.7886710239651417,0.4466230936819172,0.7050762527233116,0.7875816993464052,112_17,111_42,0.8090062111801242,0.5248447204968945,0.736413043478261,0.8090062111801242,112_17,98_39,0.8211678832116789,0.26277372262773724,0.6314233576642336,0.7372262773722628,112_17,112_97,0.8929470777511597,0.51259446144104,0.7985768115520477,0.8929470777511597,112_17,98_39
113,uci_heart_test/113/20251119-201333,nan,nan,0.8028322440087146,0.4466230936819172,0.70599128540305,0.7875816993464052,113_17,113_43,0.8090062111801242,0.5248447204968945,0.7399999999999999,0.8090062111801242,113_17,98_39,0.8138686131386861,0.26277372262773724,0.626058394160584,0.7372262773722628,113_17,113_43,0.8929470777511597,0.51259446144104,0.8023803400993347,0.8929470777511597,113_17,98_39
114,uci_heart_test/114/20251119-201354,nan,nan,0.7919389978213508,0.4466230936819172,0.7364379084967321,0.7847494553376906,114_14,114_89,0.8090062111801242,0.5248447204968945,0.7641459627329193,0.8090062111801242,114_14,98_39,0.8211678832116789,0.26277372262773724,0.6713138686131386,0.7277372262773723,114_14,114_45,0.8929470777511597,0.51259446144104,0.8351259285211563,0.8929470777511597,114_14,98_39
115,uci_heart_test/115/20251119-201414,nan,nan,0.8028322440087146,0.3235294117647059,0.7282788671023965,0.7875816993464052,115_19,115_46,0.8090062111801242,0.2468944099378882,0.756614906832298,0.8090062111801242,115_19,98_39,0.8138686131386861,0.26277372262773724,0.6616788321167882,0.7372262773722628,115_11,115_46,0.8929470777511597,0.2758186459541321,0.8249747961759567,0.8929470777511597,115_19,98_39
116,uci_heart_test/116/20251119-201434,nan,nan,0.7886710239651417,0.4400871459694989,0.698442265795207,0.7874727668845315,116_91,115_44,0.8090062111801242,0.4782608695652174,0.7340993788819874,0.8090062111801242,116_91,98_39,0.8211678832116789,0.26277372262773724,0.6146350364963505,0.7368613138686131,116_13,116_26,0.8929470777511597,0.51259446144104,0.7951637154817581,0.8929470777511597,116_13,98_39
117,uci_heart_test/117/20251119-201504,nan,nan,0.8028322440087146,0.24074074074074073,0.7180610021786492,0.7877995642701524,117_32,117_86,0.8090062111801242,0.24378881987577639,0.7484161490683228,0.8090062111801242,117_32,98_39,0.8211678832116789,0.23357664233576642,0.6467153284671534,0.737956204379562,117_32,117_41,0.8929470777511597,0.2745591998100281,0.8152392786741257,0.8929470777511597,117_32,98_39
118,uci_heart_test/118/20251119-201531,nan,nan,0.8028322440087146,0.4466230936819172,0.7340522875816993,0.7847494553376906,118_16,118_77,0.8090062111801242,0.5248447204968945,0.7564440993788818,0.8090062111801242,118_16,98_39,0.8503649635036497,0.26277372262773724,0.6814233576642335,0.7277372262773723,118_16,118_79,0.8929470777511597,0.51259446144104,0.827657414674759,0.8929470777511597,118_16,98_39
119,uci_heart_test/119/20251119-201553,nan,nan,0.8028322440087146,0.1710239651416122,0.7161873638344225,0.7877995642701525,119_91,119_20,0.8090062111801242,0.18478260869565216,0.7437888198757763,0.8090062111801242,119_91,98_39,0.8211678832116789,0.1386861313868613,0.6513138686131386,0.737956204379562,119_91,119_95,0.8929470777511597,0.25944584608078003,0.8120150992274284,0.8929470777511597,119_91,98_39
120,uci_heart_test/120/20251119-201623,nan,nan,0.8028322440087146,0.4466230936819172,0.7410566448801741,0.7876906318082788,120_11,120_19,0.8090062111801242,0.5248447204968945,0.7654192546583849,0.8090062111801242,120_11,98_39,0.8211678832116789,0.26277372262773724,0.683795620437956,0.7375912408759124,120_11,120_92,0.8929470777511597,0.51259446144104,0.8363349950313568,0.8929470777511597,120_11,98_39
121,uci_heart_test/121/20251119-201650,nan,nan,0.8224400871459695,0.0,0.7012636165577342,0.7881263616557733,121_25,121_30,0.8090062111801242,0.0,0.7186956521739131,0.8090062111801242,121_25,98_39,0.8540145985401459,0.0,0.6602919708029197,0.7390510948905109,121_25,121_30,0.8929470777511597,0.0,0.7867883989959955,0.8929470777511597,121_25,98_39
122,uci_heart_test/122/20251119-201719,nan,nan,0.8224400871459695,0.0,0.7058387799564271,0.7876906318082788,122_30,122_13,0.8090062111801242,0.0,0.7297049689440992,0.8090062111801242,122_30,98_39,0.8540145985401459,0.0,0.6497445255474452,0.7375912408759124,122_30,122_13,0.8929470777511597,0.0,0.7956800857186317,0.8929470777511597,122_30,98_39
123,uci_heart_test/123/20251119-201738,nan,nan,0.8224400871459695,0.002178649237472767,0.7023202614379086,0.786165577342048,123_20,123_62,0.8090062111801242,0.0015527950310559005,0.7277484472049689,0.8090062111801242,123_20,98_39,0.8540145985401459,0.0036496350364963502,0.6425547445255475,0.7324817518248175,123_20,123_62,0.8929470777511597,0.0012594457948580384,0.7927329808438662,0.8929470777511597,123_20,98_39
124,uci_heart_test/124/20251119-201759,nan,nan,0.7941176470588235,0.4466230936819172,0.7263834422657953,0.7877995642701524,124_21,124_56,0.8090062111801242,0.4953416149068323,0.7566304347826087,0.8090062111801242,124_19,98_39,0.8102189781021898,0.26277372262773724,0.6552919708029198,0.737956204379562,124_21,124_18,0.8929470777511597,0.51259446144104,0.8239924269914627,0.8929470777511597,124_21,98_39
125,uci_heart_test/125/20251119-201825,nan,nan,0.7919389978213508,0.4466230936819172,0.7229847494553376,0.7877995642701524,125_22,125_13,0.8090062111801242,0.4751552795031056,0.7483850931677017,0.8090062111801242,125_33,98_39,0.8211678832116789,0.26277372262773724,0.6632846715328466,0.737956204379562,125_22,125_48,0.8929470777511597,0.48740553855895996,0.8146977174282074,0.8929470777511597,125_33,98_39
126,uci_heart_test/126/20251119-201845,nan,nan,0.7941176470588235,0.4466230936819172,0.7299455337690632,0.7886710239651417,126_14,126_76,0.8090062111801242,0.5248447204968945,0.756832298136646,0.8090062111801242,126_14,98_39,0.8211678832116789,0.26277372262773724,0.6667518248175182,0.740875912408759,126_14,126_29,0.8929470777511597,0.51259446144104,0.8272795838117599,0.8929470777511597,126_14,98_39
127,uci_heart_test/127/20251119-201902,nan,nan,0.7941176470588235,0.4466230936819172,0.7166557734204793,0.7881263616557733,127_16,127_24,0.8090062111801242,0.5248447204968945,0.7447670807453415,0.8090062111801242,127_16,98_39,0.8211678832116789,0.26277372262773724,0.6505839416058394,0.7390510948905109,127_16,127_71,0.8929470777511597,0.51259446144104,0.8091183751821518,0.8929470777511597,127_16,98_39
128,uci_heart_test/128/20251119-201923,nan,nan,0.8028322440087146,0.3758169934640523,0.7150217864923747,0.7884531590413943,128_33,128_65,0.8090062111801242,0.4052795031055901,0.7442080745341615,0.8090062111801242,128_33,98_39,0.8138686131386861,0.26277372262773724,0.6464233576642335,0.7401459854014598,128_13,128_65,0.8929470777511597,0.44836270809173584,0.8092569118738174,0.8929470777511597,128_33,98_39
129,uci_heart_test/129/20251119-201941,nan,nan,0.7941176470588235,0.27450980392156865,0.6937254901960784,0.7883442265795206,129_99,129_77,0.8136645962732919,0.16925465838509315,0.727251552795031,0.8094720496894409,129_99,129_60,0.8102189781021898,0.26277372262773724,0.6149270072992702,0.7386861313868613,129_12,129_87,0.8967254161834717,0.191435769200325,0.7854911692440509,0.8933249115943909,129_99,129_60
130,uci_heart_test/130/20251119-201959,nan,nan,0.7919389978213508,0.4466230936819172,0.7194335511982572,0.7886710239651415,130_24,129_32,0.8136645962732919,0.5248447204968945,0.7464130434782608,0.8099378881987576,130_24,129_60,0.8211678832116789,0.26277372262773724,0.6560218978102192,0.7386861313868612,130_24,130_97,0.8967254161834717,0.51259446144104,0.8116750478744507,0.8937027454376221,130_24,129_60
131,uci_heart_test/131/20251119-202025,nan,nan,0.8028322440087146,0.4466230936819172,0.7311655773420479,0.7886710239651415,131_24,131_38,0.8136645962732919,0.5248447204968945,0.7592391304347825,0.8099378881987576,131_24,129_60,0.8138686131386861,0.26277372262773724,0.6651824817518249,0.7386861313868612,131_24,131_38,0.8967254161834717,0.51259446144104,0.8277203893661499,0.8937027454376221,131_24,129_60
132,uci_heart_test/132/20251119-202050,nan,nan,0.8028322440087146,0.4455337690631808,0.7083333333333333,0.7887799564270153,132_83,132_26,0.8136645962732919,0.5248447204968945,0.7408385093167703,0.8104037267080745,132_23,129_60,0.8211678832116789,0.2591240875912409,0.631934306569343,0.737956204379562,132_83,132_29,0.8967254161834717,0.51259446144104,0.8026826059818268,0.8940805792808533,132_23,129_60
133,uci_heart_test/133/20251119-202113,nan,nan,0.7930283224400871,0.4466230936819172,0.7237908496732026,0.7879084967320262,133_19,133_38,0.8136645962732919,0.4720496894409938,0.7509937888198758,0.8110248447204969,133_48,129_60,0.8102189781021898,0.26277372262773724,0.6598540145985403,0.7335766423357665,133_19,133_51,0.8967254161834717,0.51259446144104,0.8193324798345566,0.8945843577384949,133_19,129_60
134,uci_heart_test/134/20251119-202135,nan,nan,0.8017429193899782,0.4466230936819172,0.7053703703703704,0.7856209150326796,134_16,134_24,0.8136645962732919,0.5248447204968945,0.7430590062111803,0.8130434782608695,134_16,129_60,0.8102189781021898,0.26277372262773724,0.6167883211678832,0.7211678832116789,134_16,134_66,0.8967254161834717,0.51259446144104,0.8052392828464509,0.8962216377258301,134_16,129_60
135,uci_heart_test/135/20251119-202153,nan,nan,0.818082788671024,0.3148148148148148,0.7277450980392156,0.7862745098039214,135_80,135_15,0.8136645962732919,0.3059006211180124,0.7595186335403727,0.8136645962732919,135_80,129_60,0.8284671532846716,0.26277372262773724,0.6530656934306569,0.7218978102189781,135_14,135_15,0.8967254161834717,0.4055415689945221,0.8286271926760673,0.8967254161834717,135_80,129_60
136,uci_heart_test/136/20251119-202211,nan,nan,0.7886710239651417,0.4455337690631808,0.708082788671024,0.7833333333333334,136_71,136_75,0.8152173913043478,0.5248447204968945,0.7441459627329192,0.8138198757763975,136_22,136_75,0.8211678832116789,0.2591240875912409,0.6233211678832117,0.7116788321167884,136_71,136_36,0.8979848623275757,0.51259446144104,0.8087783271074295,0.8968513607978821,136_22,136_75
137,uci_heart_test/137/20251119-202224,nan,nan,0.789760348583878,0.4455337690631808,0.6984095860566449,0.7835511982570805,137_30,137_47,0.8152173913043478,0.5248447204968945,0.737748447204969,0.8139751552795031,137_12,136_75,0.8211678832116789,0.2591240875912409,0.605948905109489,0.7120437956204381,137_30,137_98,0.8979848623275757,0.51259446144104,0.7997481018304825,0.8969773054122925,137_12,136_75
138,uci_heart_test/138/20251119-202236,nan,nan,0.7886710239651417,0.4466230936819172,0.7017755991285403,0.7839869281045753,138_12,136_75,0.8152173913043478,0.5248447204968945,0.7405434782608699,0.8141304347826086,138_12,136_75,0.8211678832116789,0.26277372262773724,0.6106569343065693,0.7131386861313869,138_12,138_29,0.8979848623275757,0.51259446144104,0.8024055302143097,0.8971032500267029,138_12,136_75
139,uci_heart_test/139/20251119-202248,nan,nan,0.7886710239651417,0.3028322440087146,0.6967755991285404,0.781045751633987,139_84,136_75,0.8152173913043478,0.34627329192546585,0.7340683229813666,0.8142857142857144,139_84,136_75,0.8211678832116789,0.20072992700729927,0.6091240875912408,0.7029197080291971,139_84,139_36,0.8979848623275757,0.38916876912117004,0.7956297108530999,0.8972291946411133,139_84,136_75
140,uci_heart_test/140/20251119-202301,nan,nan,0.7886710239651417,0.13398692810457516,0.7228758169934641,0.7852941176470589,140_80,136_75,0.8152173913043478,0.15683229813664595,0.7564130434782609,0.8145962732919255,140_80,136_75,0.8211678832116789,0.08029197080291971,0.644051094890511,0.7164233576642336,140_80,140_26,0.8979848623275757,0.18010075390338898,0.8257430602610111,0.8974810838699341,140_80,136_75
141,uci_heart_test/141/20251119-202313,nan,nan,0.7952069716775599,0.4466230936819172,0.7184967320261438,0.7886710239651417,141_15,141_34,0.8152173913043478,0.5248447204968945,0.7514130434782608,0.8152173913043479,141_15,136_75,0.8211678832116789,0.26277372262773724,0.6411313868613139,0.7262773722627738,141_15,141_65,0.8979848623275757,0.51259446144104,0.8177581769227982,0.8979848623275757,141_15,136_75
142,uci_heart_test/142/20251119-202326,nan,nan,0.7908496732026143,0.23529411764705882,0.7194553376906317,0.788888888888889,142_73,142_22,0.8167701863354038,0.2360248447204969,0.7526863354037264,0.8153726708074533,142_73,142_22,0.8102189781021898,0.23357664233576642,0.6413503649635036,0.7266423357664233,142_73,142_25,0.8992443084716797,0.255667507648468,0.8191435635089874,0.8981108069419861,142_73,142_22
143,uci_heart_test/143/20251119-202339,nan,nan,0.7908496732026143,0.4466230936819172,0.7177233115468408,0.7893246187363835,143_16,142_22,0.8167701863354038,0.5248447204968945,0.7537422360248446,0.8156832298136646,143_16,142_22,0.8102189781021898,0.26277372262773724,0.6330656934306569,0.7273722627737225,143_16,143_99,0.8992443084716797,0.51259446144104,0.816712835431099,0.8983626961708069,143_16,142_22
144,uci_heart_test/144/20251119-202352,nan,nan,0.7973856209150327,0.4455337690631808,0.705,0.7893246187363835,144_49,144_56,0.8167701863354038,0.5248447204968945,0.739968944099379,0.8155279503105589,144_12,142_22,0.8211678832116789,0.2591240875912409,0.6228102189781021,0.7277372262773721,144_49,144_89,0.8992443084716797,0.51259446144104,0.8000251775979996,0.8982367515563965,144_12,142_22
145,uci_heart_test/145/20251119-202404,nan,nan,0.7930283224400871,0.4466230936819172,0.7198148148148148,0.7904139433551197,145_35,145_86,0.8167701863354038,0.5170807453416149,0.7497826086956519,0.8163043478260871,145_76,142_22,0.8211678832116789,0.26277372262773724,0.6493795620437957,0.7295620437956204,145_35,145_18,0.8992443084716797,0.51259446144104,0.8166750496625901,0.8988664746284485,145_35,142_22
146,uci_heart_test/146/20251119-202416,nan,nan,0.7908496732026143,0.4455337690631808,0.7019389978213507,0.7908496732026143,146_77,142_22,0.8167701863354038,0.45962732919254656,0.7378416149068323,0.8167701863354038,146_64,142_22,0.8211678832116789,0.2591240875912409,0.6175547445255474,0.7299270072992702,146_77,146_63,0.8992443084716797,0.51259446144104,0.7989924323558807,0.8992443084716797,146_23,142_22
147,uci_heart_test/147/20251119-202428,nan,nan,0.7973856209150327,0.4455337690631808,0.7398801742919389,0.790958605664488,147_52,147_78,0.8167701863354038,0.5248447204968945,0.7692236024844722,0.8167701863354038,147_19,142_22,0.8211678832116789,0.2591240875912409,0.6709124087591242,0.7302919708029197,147_52,147_56,0.8992443084716797,0.51259446144104,0.8390553975105286,0.8992443084716797,147_19,142_22
148,uci_heart_test/148/20251119-202442,nan,nan,0.8278867102396514,0.4455337690631808,0.7095098039215686,0.7908496732026143,148_49,148_96,0.8167701863354038,0.5248447204968945,0.7405124223602486,0.8167701863354038,148_26,142_22,0.8540145985401459,0.2591240875912409,0.6366423357664233,0.7299270072992702,148_49,148_96,0.8992443084716797,0.51259446144104,0.8028589290380478,0.8992443084716797,148_26,142_22
149,uci_heart_test/149/20251119-202456,nan,nan,0.7930283224400871,0.26034858387799564,0.7044335511982571,0.7908496732026143,149_21,149_92,0.8167701863354038,0.3090062111801242,0.7345496894409937,0.8167701863354038,149_21,142_22,0.8102189781021898,0.145985401459854,0.6336496350364964,0.7299270072992702,149_21,149_20,0.8992443084716797,0.35768261551856995,0.7965113228559494,0.8992443084716797,149_21,142_22
150,uci_heart_test/150/20251119-202512,nan,nan,0.7930283224400871,0.4455337690631808,0.7317538126361656,0.7908496732026143,150_73,150_74,0.8167701863354038,0.4922360248447205,0.7602484472049692,0.8167701863354038,150_54,142_22,0.8211678832116789,0.2591240875912409,0.6647810218978103,0.7299270072992702,150_73,150_43,0.8992443084716797,0.501259446144104,0.8280226540565491,0.8992443084716797,150_54,142_22
