generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
128,uci_kidney_test/128/20251130-073103,nan,nan,0.9834,0.263,0.8619559999999999,0.983,128_28,128_30,0.9804224626481195,0.19989696032972695,0.8521174652241115,0.9799072642967543,128_28,128_30,0.9937388193202147,0.4821109123434705,0.8961180679785332,0.9937388193202146,128_28,106_77,0.9956958293914795,0.2142515480518341,0.865822564959526,0.9956958293914795,128_28,106_77
129,uci_kidney_test/129/20251130-073201,nan,nan,0.9834,0.263,0.8699300000000002,0.983,129_17,129_16,0.9804224626481195,0.19989696032972695,0.8602035033487893,0.9799072642967543,129_17,129_16,0.9937388193202147,0.4821109123434705,0.9037030411449015,0.9937388193202146,129_17,106_77,0.9956958293914795,0.2142515480518341,0.8743758893013001,0.9956958293914795,129_17,106_77
130,uci_kidney_test/130/20251130-073303,nan,nan,0.9834,0.263,0.8101780000000001,0.983,130_11,130_19,0.9804224626481195,0.19989696032972695,0.8003065430190623,0.9799072642967543,130_11,130_19,0.9937388193202147,0.4821109123434705,0.8444543828264757,0.9937388193202146,130_11,106_77,0.9956958293914795,0.2142515480518341,0.8119440361857414,0.9956958293914795,130_11,106_77
131,uci_kidney_test/131/20251130-073403,nan,nan,0.9834,0.263,0.8697560000000002,0.983,131_20,131_23,0.9804224626481195,0.19989696032972695,0.8598583204533745,0.9799072642967543,131_20,131_23,0.9937388193202147,0.4821109123434705,0.9041234347048299,0.9937388193202146,131_20,106_77,0.9956958293914795,0.2142515480518341,0.8736370080709457,0.9956958293914795,131_20,106_77
132,uci_kidney_test/132/20251130-073503,nan,nan,0.9834,0.263,0.8794360000000002,0.983,132_20,132_35,0.9804224626481195,0.19989696032972695,0.8728799587841319,0.9799072642967543,132_20,132_35,0.9937388193202147,0.4821109123434705,0.902200357781753,0.9937388193202146,132_20,106_77,0.9956958293914795,0.2142515480518341,0.8857699599862099,0.9956958293914795,132_20,106_77
133,uci_kidney_test/133/20251130-073605,nan,nan,0.9834,0.263,0.8582660000000001,0.983,133_20,133_16,0.9804224626481195,0.19989696032972695,0.8481865018031942,0.9799072642967543,133_20,133_16,0.9937388193202147,0.4821109123434705,0.8932647584973167,0.9937388193202146,133_20,106_77,0.9956958293914795,0.2142515480518341,0.8629244297742844,0.9956958293914795,133_20,106_77
134,uci_kidney_test/134/20251130-073706,nan,nan,0.9834,0.263,0.9032020000000002,0.983,134_29,134_50,0.9804224626481195,0.19989696032972695,0.8968263781555899,0.9799072642967543,134_29,134_50,0.9937388193202147,0.4821109123434705,0.9253398926654738,0.9937388193202146,134_29,106_77,0.9956958293914795,0.2142515480518341,0.9095552295446396,0.9956958293914795,134_29,106_77
135,uci_kidney_test/135/20251130-073811,nan,nan,0.9834,0.263,0.853976,0.983,135_21,135_15,0.9804224626481195,0.19989696032972695,0.8428284389489954,0.9799072642967543,135_21,135_15,0.9937388193202147,0.4821109123434705,0.8926833631484793,0.9937388193202146,135_21,106_77,0.9956958293914795,0.2142515480518341,0.8553323704004288,0.9956958293914795,135_21,106_77
136,uci_kidney_test/136/20251130-073918,nan,nan,0.9834,0.263,0.8653020000000001,0.983,136_12,136_19,0.9804224626481195,0.19989696032972695,0.8582225656877899,0.9799072642967543,136_12,136_19,0.9937388193202147,0.4821109123434705,0.8898837209302323,0.9937388193202146,136_12,106_77,0.9956958293914795,0.2142515480518341,0.8708751717209816,0.9956958293914795,136_12,106_77
137,uci_kidney_test/137/20251130-074029,nan,nan,0.9834,0.263,0.8658300000000001,0.983,137_19,137_66,0.9804224626481195,0.19989696032972695,0.8604379185986606,0.9799072642967543,137_19,137_66,0.9937388193202147,0.4821109123434705,0.8845527728085867,0.9937388193202146,137_19,106_77,0.9956958293914795,0.2142515480518341,0.8727140042185784,0.9956958293914795,137_19,106_77
138,uci_kidney_test/138/20251130-074145,nan,nan,0.9834,0.263,0.8495780000000002,0.983,138_17,138_14,0.9804224626481195,0.19989696032972695,0.8387042761463164,0.9799072642967543,138_17,138_14,0.9937388193202147,0.4821109123434705,0.8873345259391769,0.9937388193202146,138_17,106_77,0.9956958293914795,0.2142515480518341,0.8530081215500832,0.9956958293914795,138_17,106_77
139,uci_kidney_test/139/20251130-074258,nan,nan,0.9834,0.263,0.8360460000000001,0.983,139_16,139_11,0.9804224626481195,0.19989696032972695,0.8265301391035549,0.9799072642967543,139_16,139_11,0.9937388193202147,0.4821109123434705,0.869087656529517,0.9937388193202146,139_16,106_77,0.9956958293914795,0.2142515480518341,0.840038251876831,0.9956958293914795,139_16,106_77
140,uci_kidney_test/140/20251130-074412,nan,nan,0.9834,0.263,0.8611840000000002,0.983,140_12,140_23,0.9804224626481195,0.19989696032972695,0.8529623905203505,0.9799072642967543,140_12,140_23,0.9937388193202147,0.4821109123434705,0.889731663685152,0.9937388193202146,140_12,106_77,0.9956958293914795,0.2142515480518341,0.8654064971208573,0.9956958293914795,140_12,106_77
141,uci_kidney_test/141/20251130-074523,nan,nan,0.9834,0.263,0.9032680000000001,0.983,141_21,141_28,0.9804224626481195,0.19989696032972695,0.8984724368882021,0.9799072642967543,141_21,141_28,0.9937388193202147,0.4821109123434705,0.9199194991055455,0.9937388193202146,141_21,106_77,0.9956958293914795,0.2142515480518341,0.9121377256512642,0.9956958293914795,141_21,106_77
142,uci_kidney_test/142/20251130-074632,nan,nan,0.9834,0.263,0.8622260000000002,0.983,142_15,142_17,0.9804224626481195,0.19989696032972695,0.8524188562596601,0.9799072642967543,142_15,142_17,0.9937388193202147,0.4821109123434705,0.8962790697674418,0.9937388193202146,142_15,106_77,0.9956958293914795,0.2142515480518341,0.8656480075418949,0.9956958293914795,142_15,106_77
143,uci_kidney_test/143/20251130-074738,nan,nan,0.9834,0.263,0.816402,0.983,143_15,143_30,0.9804224626481195,0.19989696032972695,0.7997655847501289,0.9799072642967543,143_15,143_30,0.9937388193202147,0.4821109123434705,0.8741681574239714,0.9937388193202146,143_15,106_77,0.9956958293914795,0.2142515480518341,0.8136704859137535,0.9956958293914795,143_15,106_77
144,uci_kidney_test/144/20251130-074840,nan,nan,0.9834,0.263,0.85089,0.983,144_12,144_67,0.9804224626481195,0.19989696032972695,0.8412467800103041,0.9799072642967543,144_12,144_67,0.9937388193202147,0.4821109123434705,0.8843738819320214,0.9937388193202146,144_12,106_77,0.9956958293914795,0.2142515480518341,0.8534863620996476,0.9956958293914795,144_12,106_77
145,uci_kidney_test/145/20251130-074946,nan,nan,0.9834,0.263,0.8215240000000001,0.983,145_18,145_27,0.9804224626481195,0.19989696032972695,0.8092555383822772,0.9799072642967543,145_18,145_27,0.9937388193202147,0.4821109123434705,0.86412343470483,0.9937388193202146,145_18,106_77,0.9956958293914795,0.2142515480518341,0.8222740243375302,0.9956958293914795,145_18,106_77
146,uci_kidney_test/146/20251130-075059,nan,nan,0.983,0.263,0.8584859999999997,0.983,146_16,106_77,0.9799072642967542,0.19989696032972695,0.8506182380216384,0.9799072642967543,146_16,106_77,0.9937388193202147,0.4821109123434705,0.8858050089445437,0.9937388193202146,146_16,106_77,0.9956958293914795,0.2142515480518341,0.864069814234972,0.9956958293914795,146_16,106_77
147,uci_kidney_test/147/20251130-075214,nan,nan,0.9834,0.263,0.8537260000000002,0.983,147_14,147_30,0.9804224626481195,0.19989696032972695,0.847624935600206,0.9799072642967543,147_14,147_30,0.9937388193202147,0.4821109123434705,0.8749105545617172,0.9937388193202146,147_14,106_77,0.9956958293914795,0.2142515480518341,0.8598469552397728,0.9956958293914795,147_14,106_77
148,uci_kidney_test/148/20251130-075324,nan,nan,0.9834,0.263,0.8260160000000001,0.983,148_13,148_21,0.9804224626481195,0.19989696032972695,0.813400309119011,0.9799072642967543,148_13,148_21,0.9937388193202147,0.4821109123434705,0.8698211091234346,0.9937388193202146,148_13,106_77,0.9956958293914795,0.2142515480518341,0.8264681905508041,0.9956958293914795,148_13,106_77
149,uci_kidney_test/149/20251130-075430,nan,nan,0.9834,0.263,0.8850820000000001,0.983,149_11,149_19,0.9804224626481195,0.19989696032972695,0.8783127253992786,0.9799072642967543,149_11,149_19,0.9937388193202147,0.4821109123434705,0.908586762075134,0.9937388193202146,149_11,106_77,0.9956958293914795,0.2142515480518341,0.8911836370825768,0.9956958293914795,149_11,106_77
150,uci_kidney_test/150/20251130-075537,nan,nan,0.9834,0.263,0.8038080000000002,0.983,150_12,150_71,0.9804224626481195,0.19989696032972695,0.7889644513137557,0.9799072642967543,150_12,150_71,0.9937388193202147,0.4821109123434705,0.8553488372093022,0.9937388193202146,150_12,106_77,0.9956958293914795,0.2142515480518341,0.801319932937622,0.9956958293914795,150_12,106_77
151,uci_kidney_test/151/20251130-075641,nan,nan,0.9834,0.263,0.8542180000000001,0.983,151_16,151_17,0.9804224626481195,0.19989696032972695,0.8486141164348274,0.9799072642967543,151_16,151_17,0.9937388193202147,0.4821109123434705,0.8736762075134166,0.9937388193202146,151_16,106_77,0.9956958293914795,0.2142515480518341,0.8606073567271233,0.9956958293914795,151_16,106_77
152,uci_kidney_test/152/20251130-075747,nan,nan,0.9834,0.263,0.8477560000000003,0.983,152_12,152_65,0.9804224626481195,0.19989696032972695,0.835713549716641,0.9799072642967543,152_12,152_65,0.9937388193202147,0.4821109123434705,0.8895706618962431,0.9937388193202146,152_12,106_77,0.9956958293914795,0.2142515480518341,0.8491702443361282,0.9956958293914795,152_12,106_77
153,uci_kidney_test/153/20251130-075852,nan,nan,0.9834,0.263,0.8716440000000002,0.983,153_25,153_18,0.9804224626481195,0.19989696032972695,0.8631710458526533,0.9799072642967543,153_25,153_18,0.9937388193202147,0.4821109123434705,0.9010644007155634,0.9937388193202146,153_25,106_77,0.9956958293914795,0.2142515480518341,0.8759134316444397,0.9956958293914795,153_25,106_77
154,uci_kidney_test/154/20251130-075954,nan,nan,0.9834,0.263,0.9032500000000002,0.983,154_20,154_21,0.9804224626481195,0.19989696032972695,0.8968598660484287,0.9799072642967543,154_20,154_21,0.9937388193202147,0.4821109123434705,0.9254382826475848,0.9937388193202146,154_20,106_77,0.9956958293914795,0.2142515480518341,0.9105762735009193,0.9956958293914795,154_20,106_77
155,uci_kidney_test/155/20251130-080059,nan,nan,0.9834,0.263,0.85143,0.983,155_13,155_16,0.9804224626481195,0.19989696032972695,0.8370710973724884,0.9799072642967543,155_13,155_16,0.9937388193202147,0.4821109123434705,0.90128801431127,0.9937388193202146,155_13,106_77,0.9956958293914795,0.2142515480518341,0.8501602026820183,0.9956958293914795,155_13,106_77
156,uci_kidney_test/156/20251130-080159,nan,nan,0.9834,0.263,0.8496260000000001,0.983,156_22,156_13,0.9804224626481195,0.19989696032972695,0.8394461617722823,0.9799072642967543,156_22,156_13,0.9937388193202147,0.4821109123434705,0.8849731663685151,0.9937388193202146,156_22,106_77,0.9956958293914795,0.2142515480518341,0.8519966438412666,0.9956958293914795,156_22,106_77
157,uci_kidney_test/157/20251130-080305,nan,nan,0.9834,0.263,0.842076,0.983,157_24,157_18,0.9804224626481195,0.19989696032972695,0.8331117980422462,0.9799072642967543,157_24,157_18,0.9937388193202147,0.4821109123434705,0.8732021466905187,0.9937388193202146,157_24,106_77,0.9956958293914795,0.2142515480518341,0.8452199813723564,0.9956958293914795,157_24,106_77
158,uci_kidney_test/158/20251130-080413,nan,nan,0.9834,0.263,0.8457520000000001,0.983,158_23,158_30,0.9804224626481195,0.19989696032972695,0.8349252962390521,0.9799072642967543,158_23,158_30,0.9937388193202147,0.4821109123434705,0.883345259391771,0.9937388193202146,158_23,106_77,0.9956958293914795,0.2142515480518341,0.8481276828050613,0.9956958293914795,158_23,106_77
159,uci_kidney_test/159/20251130-080520,nan,nan,0.9834,0.263,0.8372020000000002,0.983,159_11,159_89,0.9804224626481195,0.19989696032972695,0.8252369912416281,0.9799072642967543,159_11,159_89,0.9937388193202147,0.4821109123434705,0.8787477638640427,0.9937388193202146,159_11,106_77,0.9956958293914795,0.2142515480518341,0.8386250513792038,0.9956958293914795,159_11,106_77
160,uci_kidney_test/160/20251130-080628,nan,nan,0.9834,0.263,0.8360160000000002,0.983,160_11,160_12,0.9804224626481195,0.19989696032972695,0.8236450283359094,0.9799072642967543,160_11,160_12,0.9937388193202147,0.4821109123434705,0.8789713774597494,0.9937388193202146,160_11,106_77,0.9956958293914795,0.2142515480518341,0.8368125230073928,0.9956958293914795,160_11,106_77
161,uci_kidney_test/161/20251130-080733,nan,nan,0.9834,0.263,0.9055680000000002,0.983,161_41,161_31,0.9804224626481195,0.19989696032972695,0.8998943843379702,0.9799072642967543,161_41,161_31,0.9937388193202147,0.4821109123434705,0.9252683363148477,0.9937388193202146,161_41,106_77,0.9956958293914795,0.2142515480518341,0.9127498722076416,0.9956958293914795,161_41,106_77
162,uci_kidney_test/162/20251130-080836,nan,nan,0.9834,0.263,0.8444220000000001,0.983,162_17,162_52,0.9804224626481195,0.19989696032972695,0.8319191138588359,0.9799072642967543,162_17,162_52,0.9937388193202147,0.4821109123434705,0.8878354203935599,0.9937388193202146,162_17,106_77,0.9956958293914795,0.2142515480518341,0.8450621619820595,0.9956958293914795,162_17,106_77
163,uci_kidney_test/163/20251130-080935,nan,nan,0.9834,0.263,0.8292120000000003,0.983,163_16,163_13,0.9804224626481195,0.19989696032972695,0.8155615662029883,0.9799072642967543,163_16,163_13,0.9937388193202147,0.4821109123434705,0.8766100178890874,0.9937388193202146,163_16,106_77,0.9956958293914795,0.2142515480518341,0.8305380117893219,0.9956958293914795,163_16,106_77
164,uci_kidney_test/164/20251130-081036,nan,nan,0.9834,0.263,0.849266,0.983,164_15,164_64,0.9804224626481195,0.19989696032972695,0.839719216898506,0.9799072642967543,164_15,164_64,0.9937388193202147,0.4821109123434705,0.8824150268336314,0.9937388193202146,164_15,106_77,0.9956958293914795,0.2142515480518341,0.852819217145443,0.9956958293914795,164_15,106_77
165,uci_kidney_test/165/20251130-081143,nan,nan,0.9834,0.263,0.8643240000000002,0.983,165_13,165_48,0.9804224626481195,0.19989696032972695,0.8564322514167955,0.9799072642967543,165_13,165_48,0.9937388193202147,0.4821109123434705,0.8917262969588549,0.9937388193202146,165_13,106_77,0.9956958293914795,0.2142515480518341,0.8693471935391426,0.9956958293914795,165_13,106_77
166,uci_kidney_test/166/20251130-081248,nan,nan,0.9872,0.263,0.87861,0.983,166_11,166_36,0.9848016486347244,0.19989696032972695,0.8735574446161773,0.9799072642967543,166_11,166_36,0.9955277280858676,0.4821109123434705,0.896153846153846,0.9937388193202146,166_11,166_36,0.9956958293914795,0.2142515480518341,0.885511707663536,0.9956958293914795,166_11,106_77
167,uci_kidney_test/167/20251130-081351,nan,nan,0.9834,0.263,0.8469540000000001,0.983,167_15,167_25,0.9804224626481195,0.19989696032972695,0.8364116434827409,0.9799072642967543,167_15,167_25,0.9937388193202147,0.4821109123434705,0.8835599284436492,0.9937388193202146,167_15,106_77,0.9956958293914795,0.2142515480518341,0.8507580038905144,0.9956958293914795,167_15,106_77
168,uci_kidney_test/168/20251130-081451,nan,nan,0.9834,0.263,0.8727420000000002,0.983,168_23,168_11,0.9804224626481195,0.19989696032972695,0.8644204018547141,0.9799072642967543,168_23,168_11,0.9937388193202147,0.4821109123434705,0.9016368515205724,0.9937388193202146,168_23,106_77,0.9956958293914795,0.2142515480518341,0.8764490595459938,0.9956958293914795,168_23,106_77
169,uci_kidney_test/169/20251130-081554,nan,nan,0.9834,0.263,0.8862260000000001,0.983,169_23,169_19,0.9804224626481195,0.19989696032972695,0.8795363214837713,0.9799072642967543,169_23,169_19,0.9937388193202147,0.4821109123434705,0.9094543828264757,0.9937388193202146,169_23,106_77,0.9956958293914795,0.2142515480518341,0.8928813883662223,0.9956958293914795,169_23,106_77
170,uci_kidney_test/170/20251130-081657,nan,nan,0.9834,0.263,0.8827660000000002,0.983,170_11,170_47,0.9804224626481195,0.19989696032972695,0.8770839773312725,0.9799072642967543,170_11,170_47,0.9937388193202147,0.4821109123434705,0.9024955277280858,0.9937388193202146,170_11,106_77,0.9956958293914795,0.2142515480518341,0.8901291155815124,0.9956958293914795,170_11,106_77
171,uci_kidney_test/171/20251130-081759,nan,nan,0.9834,0.263,0.8518220000000002,0.983,171_18,171_38,0.9804224626481195,0.19989696032972695,0.8437918598660485,0.9799072642967543,171_18,171_38,0.9937388193202147,0.4821109123434705,0.8797048300536671,0.9937388193202146,171_18,106_77,0.9956958293914795,0.2142515480518341,0.8564873179793357,0.9956958293914795,171_18,106_77
172,uci_kidney_test/172/20251130-081900,nan,nan,0.9834,0.263,0.890186,0.983,172_28,172_29,0.9804224626481195,0.19989696032972695,0.8853245749613602,0.9799072642967543,172_28,172_29,0.9937388193202147,0.4821109123434705,0.907066189624329,0.9937388193202146,172_28,106_77,0.9956958293914795,0.2142515480518341,0.89685317248106,0.9956958293914795,172_28,106_77
173,uci_kidney_test/173/20251130-082006,nan,nan,0.9834,0.263,0.8545720000000001,0.983,173_12,173_69,0.9804224626481195,0.19989696032972695,0.8442684183410613,0.9799072642967543,173_12,173_69,0.9937388193202147,0.4821109123434705,0.8903488372093022,0.9937388193202146,173_12,106_77,0.9956958293914795,0.2142515480518341,0.858156376183033,0.9956958293914795,173_12,106_77
174,uci_kidney_test/174/20251130-082111,nan,nan,0.9834,0.263,0.8190919999999999,0.983,174_26,174_11,0.9804224626481195,0.19989696032972695,0.8066022668727462,0.9799072642967543,174_26,174_11,0.9937388193202147,0.4821109123434705,0.8624597495527727,0.9937388193202146,174_26,106_77,0.9956958293914795,0.2142515480518341,0.8188952586054802,0.9956958293914795,174_26,106_77
175,uci_kidney_test/175/20251130-082212,nan,nan,0.9834,0.263,0.9055040000000001,0.983,175_53,175_11,0.9804224626481195,0.19989696032972695,0.9013523956723339,0.9799072642967543,175_53,175_11,0.9937388193202147,0.4821109123434705,0.9199194991055455,0.9937388193202146,175_53,106_77,0.9956958293914795,0.2142515480518341,0.9136680933833122,0.9956958293914795,175_53,106_77
176,uci_kidney_test/176/20251130-082319,nan,nan,0.9834,0.263,0.8380940000000001,0.983,176_14,176_13,0.9804224626481195,0.19989696032972695,0.8250566718186502,0.9799072642967543,176_14,176_13,0.9937388193202147,0.4821109123434705,0.8833631484794274,0.9937388193202146,176_14,106_77,0.9956958293914795,0.2142515480518341,0.8384146276116371,0.9956958293914795,176_14,106_77
177,uci_kidney_test/177/20251130-082422,nan,nan,0.9834,0.263,0.826824,0.983,177_17,177_12,0.9804224626481195,0.19989696032972695,0.8146110252447191,0.9799072642967543,177_17,177_12,0.9937388193202147,0.4821109123434705,0.869230769230769,0.9937388193202146,177_17,106_77,0.9956958293914795,0.2142515480518341,0.8270540347695351,0.9956958293914795,177_17,106_77
178,uci_kidney_test/178/20251130-082522,nan,nan,0.9834,0.263,0.827878,0.983,178_14,178_30,0.9804224626481195,0.19989696032972695,0.8165301391035549,0.9799072642967543,178_14,178_30,0.9937388193202147,0.4821109123434705,0.8672808586762073,0.9937388193202146,178_14,106_77,0.9956958293914795,0.2142515480518341,0.8290387281775474,0.9956958293914795,178_14,106_77
179,uci_kidney_test/179/20251130-082621,nan,nan,0.9834,0.263,0.848242,0.983,179_15,179_11,0.9804224626481195,0.19989696032972695,0.8375965996908811,0.9799072642967543,179_15,179_11,0.9937388193202147,0.4821109123434705,0.8852057245080499,0.9937388193202146,179_15,106_77,0.9956958293914795,0.2142515480518341,0.8488904771208763,0.9956958293914795,179_15,106_77
180,uci_kidney_test/180/20251130-082717,nan,nan,0.9834,0.263,0.8720060000000001,0.983,180_14,180_28,0.9804224626481195,0.19989696032972695,0.8641035548686244,0.9799072642967543,180_14,180_28,0.9937388193202147,0.4821109123434705,0.8994454382826477,0.9937388193202146,180_14,106_77,0.9956958293914795,0.2142515480518341,0.8757675659656524,0.9956958293914795,180_14,106_77
181,uci_kidney_test/181/20251130-082819,nan,nan,0.9834,0.263,0.859046,0.983,181_20,181_72,0.9804224626481195,0.19989696032972695,0.8520762493560021,0.9799072642967543,181_20,181_72,0.9937388193202147,0.4821109123434705,0.88324686940966,0.9937388193202146,181_20,106_77,0.9956958293914795,0.2142515480518341,0.8629220378398895,0.9956958293914795,181_20,106_77
182,uci_kidney_test/182/20251130-082917,nan,nan,0.9834,0.263,0.8826440000000001,0.983,182_11,182_56,0.9804224626481195,0.19989696032972695,0.8760355486862443,0.9799072642967543,182_11,182_56,0.9937388193202147,0.4821109123434705,0.9055903398926656,0.9937388193202146,182_11,106_77,0.9956958293914795,0.2142515480518341,0.8890674230456352,0.9956958293914795,182_11,106_77
183,uci_kidney_test/183/20251130-083019,nan,nan,0.9834,0.263,0.8421059999999998,0.983,183_26,183_14,0.9804224626481195,0.19989696032972695,0.831007212776919,0.9799072642967543,183_26,183_14,0.9937388193202147,0.4821109123434705,0.880644007155635,0.9937388193202146,183_26,106_77,0.9956958293914795,0.2142515480518341,0.8431994193792343,0.9956958293914795,183_26,106_77
184,uci_kidney_test/184/20251130-083118,nan,nan,0.9834,0.263,0.848856,0.983,184_18,184_13,0.9804224626481195,0.19989696032972695,0.8417980422462648,0.9799072642967543,184_18,184_13,0.9937388193202147,0.4821109123434705,0.8733631484794274,0.9937388193202146,184_18,106_77,0.9956958293914795,0.2142515480518341,0.85344571352005,0.9956958293914795,184_18,106_77
185,uci_kidney_test/185/20251130-083219,nan,nan,0.9834,0.263,0.865164,0.983,185_18,185_43,0.9804224626481195,0.19989696032972695,0.8562364760432767,0.9799072642967543,185_18,185_43,0.9937388193202147,0.4821109123434705,0.8961627906976743,0.9937388193202146,185_18,106_77,0.9956958293914795,0.2142515480518341,0.867601617872715,0.9956958293914795,185_18,106_77
186,uci_kidney_test/186/20251130-083322,nan,nan,0.9834,0.263,0.821264,0.983,186_12,186_52,0.9804224626481195,0.19989696032972695,0.8095749613601236,0.9799072642967543,186_12,186_52,0.9937388193202147,0.4821109123434705,0.8618515205724507,0.9937388193202146,186_12,106_77,0.9956958293914795,0.2142515480518341,0.8221735939383507,0.9956958293914795,186_12,106_77
187,uci_kidney_test/187/20251130-083425,nan,nan,0.9834,0.263,0.8179940000000001,0.983,187_13,187_17,0.9804224626481195,0.19989696032972695,0.8046264811952603,0.9799072642967543,187_13,187_17,0.9937388193202147,0.4821109123434705,0.8644096601073344,0.9937388193202146,187_13,106_77,0.9956958293914795,0.2142515480518341,0.8180631189048291,0.9956958293914795,187_13,106_77
188,uci_kidney_test/188/20251130-083524,nan,nan,0.9834,0.263,0.8705240000000001,0.983,188_11,188_17,0.9804224626481195,0.19989696032972695,0.859806800618238,0.9799072642967543,188_11,188_17,0.9937388193202147,0.4821109123434705,0.9077370304114489,0.9937388193202146,188_11,106_77,0.9956958293914795,0.2142515480518341,0.8729100838303566,0.9956958293914795,188_11,106_77
189,uci_kidney_test/189/20251130-083622,nan,nan,0.9834,0.263,0.8860320000000002,0.983,189_29,189_30,0.9804224626481195,0.19989696032972695,0.879672849046883,0.9799072642967543,189_29,189_30,0.9937388193202147,0.4821109123434705,0.908112701252236,0.9937388193202146,189_29,106_77,0.9956958293914795,0.2142515480518341,0.8927618288993835,0.9956958293914795,189_29,106_77
190,uci_kidney_test/190/20251130-083720,nan,nan,0.9834,0.263,0.8536080000000001,0.983,190_13,190_28,0.9804224626481195,0.19989696032972695,0.844317362184441,0.9799072642967543,190_13,190_28,0.9937388193202147,0.4821109123434705,0.8858676207513417,0.9937388193202146,190_13,106_77,0.9956958293914795,0.2142515480518341,0.8574390146136284,0.9956958293914795,190_13,106_77
191,uci_kidney_test/191/20251130-083817,nan,nan,0.9834,0.263,0.8699680000000001,0.983,191_25,191_63,0.9804224626481195,0.19989696032972695,0.8597114889232356,0.9799072642967543,191_25,191_63,0.9937388193202147,0.4821109123434705,0.9055813953488371,0.9937388193202146,191_25,106_77,0.9956958293914795,0.2142515480518341,0.8736896127462387,0.9956958293914795,191_25,106_77
192,uci_kidney_test/192/20251130-083918,nan,nan,0.9834,0.263,0.8580260000000002,0.983,192_11,192_15,0.9804224626481195,0.19989696032972695,0.8486759402369912,0.9799072642967543,192_11,192_15,0.9937388193202147,0.4821109123434705,0.8904919499105546,0.9937388193202146,192_11,106_77,0.9956958293914795,0.2142515480518341,0.8613581955432892,0.9956958293914795,192_11,106_77
193,uci_kidney_test/193/20251130-084018,nan,nan,0.9834,0.263,0.8178740000000001,0.983,193_17,193_27,0.9804224626481195,0.19989696032972695,0.8044358578052551,0.9799072642967543,193_17,193_27,0.9937388193202147,0.4821109123434705,0.86453488372093,0.9937388193202146,193_17,106_77,0.9956958293914795,0.2142515480518341,0.8166953547298909,0.9956958293914795,193_17,106_77
194,uci_kidney_test/194/20251130-084120,nan,nan,0.9834,0.263,0.827648,0.983,194_16,194_27,0.9804224626481195,0.19989696032972695,0.8171251931993817,0.9799072642967543,194_16,194_27,0.9937388193202147,0.4821109123434705,0.8641860465116278,0.9937388193202146,194_16,106_77,0.9956958293914795,0.2142515480518341,0.8292754590511322,0.9956958293914795,194_16,106_77
195,uci_kidney_test/195/20251130-084224,nan,nan,0.983,0.263,0.8770000000000002,0.983,195_15,106_77,0.9799072642967542,0.19989696032972695,0.8729572385368368,0.9799072642967543,195_15,106_77,0.9937388193202147,0.4821109123434705,0.8910375670840786,0.9937388193202146,195_15,106_77,0.9956958293914795,0.2142515480518341,0.8846915259957313,0.9956958293914795,195_15,106_77
196,uci_kidney_test/196/20251130-084325,nan,nan,0.9834,0.263,0.8613220000000003,0.983,196_28,196_14,0.9804224626481195,0.19989696032972695,0.8521329211746523,0.9799072642967543,196_28,196_14,0.9937388193202147,0.4821109123434705,0.8932289803220036,0.9937388193202146,196_28,106_77,0.9956958293914795,0.2142515480518341,0.8641032946109771,0.9956958293914795,196_28,106_77
197,uci_kidney_test/197/20251130-084426,nan,nan,0.9834,0.263,0.8425500000000001,0.983,197_14,197_22,0.9804224626481195,0.19989696032972695,0.8301983513652758,0.9799072642967543,197_14,197_22,0.9937388193202147,0.4821109123434705,0.8854382826475848,0.9937388193202146,197_14,106_77,0.9956958293914795,0.2142515480518341,0.843381150662899,0.9956958293914795,197_14,106_77
198,uci_kidney_test/198/20251130-084525,nan,nan,0.9834,0.263,0.8609020000000001,0.983,198_16,198_13,0.9804224626481195,0.19989696032972695,0.8506568778979907,0.9799072642967543,198_16,198_13,0.9937388193202147,0.4821109123434705,0.8964758497316635,0.9937388193202146,198_16,106_77,0.9956958293914795,0.2142515480518341,0.863527013361454,0.9956958293914795,198_16,106_77
199,uci_kidney_test/199/20251130-084627,nan,nan,0.9834,0.263,0.8677900000000001,0.983,199_13,199_41,0.9804224626481195,0.19989696032972695,0.8600566718186502,0.9799072642967543,199_13,199_41,0.9937388193202147,0.4821109123434705,0.8946422182468693,0.9937388193202146,199_13,106_77,0.9956958293914795,0.2142515480518341,0.8722907623648644,0.9956958293914795,199_13,106_77
200,uci_kidney_test/200/20251130-084729,nan,nan,0.9834,0.263,0.913958,0.983,200_17,200_41,0.9804224626481195,0.19989696032972695,0.9091318907779495,0.9799072642967543,200_17,200_41,0.9937388193202147,0.4821109123434705,0.9307155635062611,0.9937388193202146,200_17,106_77,0.9956958293914795,0.2142515480518341,0.9217479598522186,0.9956958293914795,200_17,106_77
