generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
43,uci_wine_test/43/20251106-002257,nan,nan,0.7247191011235955,0.39325842696629215,0.6315730337078653,0.702247191011236,43_28,43_21,0.8421052631578947,0.2894736842105263,0.708815789473684,0.8421052631578947,43_27,36_57,0.7549019607843137,0.28431372549019607,0.5740196078431372,0.5980392156862744,43_18,43_26,0.9380530714988708,0.28318583965301514,0.7857964462041855,0.9380530714988708,43_27,36_57
44,uci_wine_test/44/20251106-002301,nan,nan,0.702247191011236,0.39325842696629215,0.6115168539325844,0.701123595505618,44_20,36_57,0.8421052631578947,0.2894736842105263,0.6605263157894737,0.8421052631578947,44_18,36_57,0.7549019607843137,0.43137254901960786,0.5750000000000001,0.5960784313725489,44_26,44_82,0.9380530714988708,0.28318583965301514,0.7292477774620056,0.9380530714988708,44_18,36_57
45,uci_wine_test/45/20251106-002304,nan,nan,0.7134831460674157,0.39325842696629215,0.6487640449438203,0.702247191011236,45_36,45_46,0.8552631578947368,0.2894736842105263,0.7280263157894734,0.8421052631578947,45_11,45_46,0.7549019607843137,0.28431372549019607,0.5897058823529412,0.5980392156862744,45_20,45_26,0.9380530714988708,0.28318583965301514,0.7998229944705963,0.9380530714988708,45_11,36_57
46,uci_wine_test/46/20251106-002306,nan,nan,0.7078651685393258,0.398876404494382,0.6363483146067417,0.701123595505618,46_13,46_16,0.8421052631578947,0.2894736842105263,0.7244736842105262,0.8421052631578947,46_13,36_57,0.7549019607843137,0.28431372549019607,0.5706862745098039,0.5960784313725489,46_21,46_49,0.9380530714988708,0.28318583965301514,0.8016814035177231,0.9380530714988708,46_13,36_57
47,uci_wine_test/47/20251106-002310,nan,nan,0.7078651685393258,0.34831460674157305,0.6312359550561798,0.702247191011236,47_71,47_34,0.8421052631578947,0.2894736842105263,0.7340789473684209,0.8421052631578947,47_48,36_57,0.7549019607843137,0.19607843137254902,0.5546078431372549,0.5980392156862744,47_71,47_66,0.9380530714988708,0.28318583965301514,0.8143805184960365,0.9380530714988708,47_48,36_57
48,uci_wine_test/48/20251106-002314,nan,nan,0.7078651685393258,0.39325842696629215,0.6310112359550564,0.701123595505618,48_25,48_33,0.8421052631578947,0.2894736842105263,0.7061842105263157,0.8421052631578947,48_15,36_57,0.7549019607843137,0.3235294117647059,0.575,0.5960784313725489,48_82,48_11,0.9380530714988708,0.28318583965301514,0.7755309611558914,0.9380530714988708,48_15,36_57
49,uci_wine_test/49/20251106-002317,nan,nan,0.7247191011235955,0.398876404494382,0.6265168539325843,0.704494382022472,49_29,49_39,0.8421052631578947,0.2894736842105263,0.6921052631578947,0.8421052631578947,49_29,36_57,0.7549019607843137,0.28431372549019607,0.5776470588235294,0.6019607843137255,49_35,49_24,0.9424778819084167,0.28318583965301514,0.7630088391900063,0.9384955525398254,49_29,49_39
50,uci_wine_test/50/20251106-002321,nan,nan,0.7303370786516854,0.3539325842696629,0.633932584269663,0.7067415730337079,50_71,50_88,0.8421052631578947,0.2631578947368421,0.7351315789473684,0.8421052631578947,50_71,49_39,0.7549019607843137,0.27450980392156865,0.5585294117647058,0.6058823529411764,50_94,50_39,0.9424778819084167,0.28318583965301514,0.8196460074186325,0.93893803358078,50_42,49_39
51,uci_wine_test/51/20251106-002325,nan,nan,0.7247191011235955,0.398876404494382,0.639494382022472,0.7089887640449438,51_59,49_39,0.8421052631578947,0.2894736842105263,0.7119736842105263,0.8421052631578947,51_59,49_39,0.7549019607843137,0.27450980392156865,0.5854901960784313,0.6098039215686274,51_71,51_15,0.9424778819084167,0.28318583965301514,0.7896017587184906,0.93893803358078,51_59,49_39
52,uci_wine_test/52/20251106-002329,nan,nan,0.7303370786516854,0.2696629213483146,0.6355617977528091,0.7089887640449438,52_48,52_65,0.8421052631578947,0.15789473684210525,0.6993421052631578,0.8421052631578947,52_48,49_39,0.7549019607843137,0.3235294117647059,0.5880392156862746,0.6098039215686274,52_91,52_31,0.9424778819084167,0.1592920422554016,0.7734513154625893,0.93893803358078,52_48,49_39
53,uci_wine_test/53/20251106-002332,nan,nan,0.7303370786516854,0.2696629213483146,0.6227528089887641,0.7230337078651685,53_26,53_37,0.8552631578947368,0.15789473684210525,0.6892105263157895,0.843421052631579,53_26,53_37,0.7450980392156863,0.35294117647058826,0.5732352941176471,0.6333333333333332,53_26,53_94,0.9469026327133179,0.1592920422554016,0.7602212315797806,0.9420353949069977,53_26,53_37
54,uci_wine_test/54/20251106-002335,nan,nan,0.7303370786516854,0.2696629213483146,0.6476966292134831,0.7230337078651685,54_79,53_37,0.8552631578947368,0.15789473684210525,0.7175,0.8460526315789473,54_79,53_37,0.7549019607843137,0.27450980392156865,0.5956862745098038,0.6313725490196077,54_41,54_46,0.9469026327133179,0.1592920422554016,0.7900442463159562,0.943362832069397,54_79,53_37
55,uci_wine_test/55/20251106-002338,nan,nan,0.7303370786516854,0.2696629213483146,0.6360112359550562,0.7219101123595505,55_59,53_37,0.8552631578947368,0.15789473684210525,0.695657894736842,0.8460526315789473,55_59,53_37,0.7549019607843137,0.27450980392156865,0.5915686274509804,0.6294117647058822,55_76,55_47,0.9469026327133179,0.1592920422554016,0.7654867261648178,0.943362832069397,55_59,53_37
56,uci_wine_test/56/20251106-002340,nan,nan,0.7303370786516854,0.398876404494382,0.6556179775280898,0.7252808988764046,56_60,53_37,0.8552631578947368,0.2894736842105263,0.7260526315789474,0.8539473684210528,56_60,53_37,0.7549019607843137,0.43137254901960786,0.6031372549019608,0.6294117647058822,56_15,56_19,0.9513274431228638,0.28318583965301514,0.8004867255687713,0.9464601635932922,56_60,56_46
57,uci_wine_test/57/20251106-002343,nan,nan,0.7696629213483146,0.398876404494382,0.6573595505617977,0.7269662921348315,57_49,57_12,0.868421052631579,0.2894736842105263,0.7168421052631581,0.8552631578947368,57_49,57_12,0.7647058823529411,0.4411764705882353,0.6130392156862746,0.6313725490196077,57_90,57_32,0.9513274431228638,0.28318583965301514,0.7842920228838921,0.947787594795227,57_49,56_46
58,uci_wine_test/58/20251106-002346,nan,nan,0.7303370786516854,0.398876404494382,0.6593258426966293,0.7264044943820226,58_36,57_14,0.8552631578947368,0.2894736842105263,0.7242105263157894,0.8552631578947368,58_36,56_46,0.7549019607843137,0.4411764705882353,0.6109803921568627,0.630392156862745,58_65,58_18,0.9513274431228638,0.28318583965301514,0.7913274219632149,0.947787594795227,58_36,56_46
59,uci_wine_test/59/20251106-002349,nan,nan,0.7415730337078652,0.398876404494382,0.6462359550561798,0.7264044943820226,59_33,59_61,0.8552631578947368,0.2894736842105263,0.7098684210526316,0.8552631578947368,59_33,56_46,0.7549019607843137,0.29411764705882354,0.5988235294117648,0.630392156862745,59_52,59_18,0.9513274431228638,0.28318583965301514,0.7738495510816574,0.947787594795227,59_33,56_46
60,uci_wine_test/60/20251106-002352,nan,nan,0.7303370786516854,0.2696629213483146,0.6414044943820225,0.7162921348314607,60_94,57_44,0.8552631578947368,0.15789473684210525,0.6965789473684211,0.8552631578947368,60_94,56_46,0.7549019607843137,0.29411764705882354,0.6002941176470589,0.6127450980392156,60_44,60_20,0.9513274431228638,0.1592920422554016,0.7642035296559334,0.9504424810409546,60_94,56_46
61,uci_wine_test/61/20251106-002355,nan,nan,0.7303370786516854,0.398876404494382,0.648370786516854,0.7162921348314607,61_69,60_12,0.8552631578947368,0.2894736842105263,0.7114473684210527,0.8552631578947368,61_69,56_46,0.7549019607843137,0.4117647058823529,0.6013725490196078,0.6127450980392156,61_26,61_22,0.9513274431228638,0.28318583965301514,0.7755752184987068,0.9504424810409546,61_69,56_46
62,uci_wine_test/62/20251106-002358,nan,nan,0.7303370786516854,0.398876404494382,0.6500561797752811,0.7134831460674158,62_55,61_21,0.8552631578947368,0.2894736842105263,0.7228947368421055,0.8552631578947368,62_55,56_46,0.7254901960784313,0.29411764705882354,0.5957843137254902,0.6078431372549018,62_72,62_18,0.9513274431228638,0.28318583965301514,0.7919911530613899,0.9513274431228638,62_55,56_46
63,uci_wine_test/63/20251106-002401,nan,nan,0.7303370786516854,0.39325842696629215,0.642247191011236,0.7134831460674158,63_35,63_42,0.8552631578947368,0.2894736842105263,0.7053947368421052,0.8552631578947368,63_32,56_46,0.7254901960784313,0.3627450980392157,0.5951960784313725,0.6078431372549018,63_98,63_18,0.9513274431228638,0.28318583965301514,0.7659292054176331,0.9513274431228638,63_32,56_46
64,uci_wine_test/64/20251106-002403,nan,nan,0.7191011235955056,0.398876404494382,0.6280898876404496,0.7134831460674158,64_15,64_29,0.8552631578947368,0.2894736842105263,0.6943421052631581,0.8552631578947368,64_15,56_46,0.7254901960784313,0.3627450980392157,0.5787254901960783,0.6078431372549018,64_63,64_12,0.9513274431228638,0.28318583965301514,0.7599115094542503,0.9513274431228638,64_15,56_46
65,uci_wine_test/65/20251106-002407,nan,nan,0.7303370786516854,0.398876404494382,0.6629775280898876,0.7134831460674158,65_13,65_80,0.8552631578947368,0.2894736842105263,0.7523684210526315,0.8552631578947368,65_13,56_46,0.7254901960784313,0.4117647058823529,0.5963725490196077,0.6078431372549018,65_52,65_17,0.9513274431228638,0.28318583965301514,0.822654872238636,0.9513274431228638,65_13,56_46
66,uci_wine_test/66/20251106-002410,nan,nan,0.7303370786516854,0.3707865168539326,0.6443258426966293,0.7134831460674158,66_25,66_45,0.8552631578947368,0.2894736842105263,0.7171052631578949,0.8552631578947368,66_16,56_46,0.7254901960784313,0.22549019607843138,0.5900980392156862,0.6078431372549018,66_25,66_24,0.9513274431228638,0.28318583965301514,0.7821681460738182,0.9513274431228638,66_16,56_46
67,uci_wine_test/67/20251106-002413,nan,nan,0.7303370786516854,0.398876404494382,0.6508988764044945,0.7134831460674158,67_17,67_63,0.8552631578947368,0.2894736842105263,0.7248684210526318,0.8552631578947368,67_17,56_46,0.7254901960784313,0.29411764705882354,0.5957843137254902,0.6078431372549018,67_56,67_24,0.9513274431228638,0.28318583965301514,0.788628323674202,0.9513274431228638,67_17,56_46
68,uci_wine_test/68/20251106-002416,nan,nan,0.7247191011235955,0.2696629213483146,0.6327528089887642,0.7134831460674158,68_85,68_26,0.8552631578947368,0.15789473684210525,0.7128947368421054,0.8552631578947368,68_85,56_46,0.7254901960784313,0.19607843137254902,0.5730392156862745,0.6078431372549018,68_100,68_15,0.9513274431228638,0.1592920422554016,0.7761062002182006,0.9513274431228638,68_85,56_46
69,uci_wine_test/69/20251106-002419,nan,nan,0.7303370786516854,0.398876404494382,0.6538764044943821,0.7134831460674158,69_17,69_16,0.8552631578947368,0.2894736842105263,0.7450000000000001,0.8552631578947368,69_17,56_46,0.7254901960784313,0.3627450980392157,0.5859803921568627,0.6078431372549018,69_41,69_12,0.9513274431228638,0.28318583965301514,0.8236725679039956,0.9513274431228638,69_17,56_46
70,uci_wine_test/70/20251106-002423,nan,nan,0.7303370786516854,0.398876404494382,0.6598876404494384,0.7134831460674158,70_21,70_48,0.8552631578947368,0.2894736842105263,0.7560526315789475,0.8552631578947368,70_21,56_46,0.7254901960784313,0.3627450980392157,0.588235294117647,0.6078431372549018,70_50,70_42,0.9513274431228638,0.28318583965301514,0.8355752253532409,0.9513274431228638,70_21,56_46
71,uci_wine_test/71/20251106-002426,nan,nan,0.7303370786516854,0.398876404494382,0.6353370786516854,0.7134831460674158,71_17,71_37,0.8552631578947368,0.2894736842105263,0.7038157894736844,0.8552631578947368,71_17,56_46,0.7254901960784313,0.29411764705882354,0.5843137254901961,0.6078431372549018,71_42,71_14,0.9513274431228638,0.28318583965301514,0.768185846209526,0.9513274431228638,71_17,56_46
72,uci_wine_test/72/20251106-002429,nan,nan,0.7247191011235955,0.3539325842696629,0.6395505617977528,0.7134831460674158,72_73,72_97,0.8552631578947368,0.2894736842105263,0.722763157894737,0.8552631578947368,72_26,56_46,0.7254901960784313,0.19607843137254902,0.577549019607843,0.6078431372549018,72_73,72_13,0.9513274431228638,0.28318583965301514,0.7934513312578201,0.9513274431228638,72_26,56_46
73,uci_wine_test/73/20251106-002432,nan,nan,0.7303370786516854,0.398876404494382,0.6308426966292136,0.7134831460674158,73_20,73_40,0.8552631578947368,0.2894736842105263,0.6982894736842106,0.8552631578947368,73_20,56_46,0.7254901960784313,0.3627450980392157,0.5805882352941175,0.6078431372549018,73_18,73_21,0.9513274431228638,0.28318583965301514,0.7596902704238891,0.9513274431228638,73_20,56_46
74,uci_wine_test/74/20251106-002436,nan,nan,0.7303370786516854,0.398876404494382,0.6382584269662922,0.7134831460674158,74_11,74_18,0.8552631578947368,0.2894736842105263,0.7038157894736841,0.8552631578947368,74_11,56_46,0.7254901960784313,0.3627450980392157,0.5894117647058823,0.6078431372549018,74_69,74_17,0.9513274431228638,0.28318583965301514,0.7694690284132958,0.9513274431228638,74_11,56_46
75,uci_wine_test/75/20251106-002440,nan,nan,0.7303370786516854,0.2752808988764045,0.6467415730337079,0.7140449438202248,75_14,75_35,0.8552631578947368,0.15789473684210525,0.7313157894736844,0.8552631578947368,75_14,56_46,0.7254901960784313,0.29411764705882354,0.5837254901960783,0.6088235294117647,75_94,75_13,0.9557521939277649,0.1592920422554016,0.8011504456400871,0.9517699182033539,75_14,75_37
76,uci_wine_test/76/20251106-002444,nan,nan,0.7303370786516854,0.398876404494382,0.6276966292134832,0.7129213483146069,76_17,75_35,0.8552631578947368,0.2894736842105263,0.7067105263157896,0.8552631578947368,76_17,75_37,0.7254901960784313,0.29411764705882354,0.5688235294117647,0.6068627450980392,76_28,76_21,0.9557521939277649,0.28318583965301514,0.7789380553364754,0.952212393283844,76_17,75_37
77,uci_wine_test/77/20251106-002448,nan,nan,0.7303370786516854,0.398876404494382,0.654550561797753,0.7146067415730337,77_14,75_35,0.868421052631579,0.2894736842105263,0.7457894736842107,0.8565789473684211,77_14,77_51,0.7254901960784313,0.4117647058823529,0.5865686274509803,0.6088235294117647,77_70,77_22,0.9557521939277649,0.28318583965301514,0.819867260158062,0.9526548683643341,77_14,75_37
78,uci_wine_test/78/20251106-002453,nan,nan,0.7303370786516854,0.2696629213483146,0.6437078651685394,0.7101123595505617,78_61,77_51,0.868421052631579,0.15789473684210525,0.7298684210526316,0.8565789473684211,78_61,77_51,0.7549019607843137,0.35294117647058826,0.5795098039215687,0.6009803921568627,78_61,78_52,0.9557521939277649,0.1592920422554016,0.8045575213432312,0.9544247686862946,78_61,75_37
79,uci_wine_test/79/20251106-002457,nan,nan,0.7528089887640449,0.398876404494382,0.6398314606741573,0.7117977528089888,79_27,79_44,0.8947368421052632,0.2894736842105263,0.7386842105263159,0.8605263157894738,79_27,79_44,0.696078431372549,0.3431372549019608,0.5661764705882352,0.6009803921568627,79_69,79_24,0.9601770043373108,0.28318583965301514,0.8214159220457077,0.9561946749687195,79_27,79_44
80,uci_wine_test/80/20251106-002501,nan,nan,0.7584269662921348,0.398876404494382,0.6573033707865169,0.7252808988764046,80_20,80_88,0.8947368421052632,0.2894736842105263,0.7488157894736844,0.868421052631579,80_20,79_44,0.7254901960784313,0.4117647058823529,0.5891176470588235,0.6186274509803921,80_21,80_16,0.9601770043373108,0.28318583965301514,0.8319911441206932,0.956637156009674,80_20,79_44
81,uci_wine_test/81/20251106-002504,nan,nan,0.7584269662921348,0.398876404494382,0.662247191011236,0.7196629213483147,81_42,81_21,0.8947368421052632,0.2894736842105263,0.7571052631578946,0.8657894736842104,81_42,79_44,0.7254901960784313,0.3431372549019608,0.5915686274509804,0.6107843137254901,81_75,81_17,0.9601770043373108,0.28318583965301514,0.8447345048189163,0.956637156009674,81_42,79_44
82,uci_wine_test/82/20251106-002507,nan,nan,0.7696629213483146,0.398876404494382,0.655,0.7337078651685393,82_59,82_42,0.8947368421052632,0.2894736842105263,0.7539473684210525,0.875,82_59,79_44,0.7254901960784313,0.4019607843137255,0.5812745098039216,0.6284313725490196,82_35,82_61,0.9601770043373108,0.28318583965301514,0.8303982216119766,0.956637156009674,82_59,79_44
83,uci_wine_test/83/20251106-002510,nan,nan,0.7696629213483146,0.398876404494382,0.661179775280899,0.7494382022471909,83_19,82_42,0.8947368421052632,0.2894736842105263,0.7447368421052631,0.8907894736842106,83_19,79_44,0.7254901960784313,0.4117647058823529,0.5989215686274509,0.6441176470588237,83_65,83_13,0.9601770043373108,0.28318583965301514,0.8199999946355819,0.9592920422554017,83_19,79_44
84,uci_wine_test/84/20251106-002514,nan,nan,0.7696629213483146,0.398876404494382,0.6847191011235954,0.746629213483146,84_20,82_42,0.8947368421052632,0.2894736842105263,0.7918421052631579,0.8881578947368421,84_20,79_44,0.696078431372549,0.38235294117647056,0.6049019607843138,0.6411764705882353,84_70,84_65,0.9601770043373108,0.28318583965301514,0.8573893800377845,0.958849561214447,84_20,79_44
85,uci_wine_test/85/20251106-002517,nan,nan,0.7696629213483146,0.34831460674157305,0.6737640449438203,0.7522471910112358,85_76,82_42,0.8947368421052632,0.2894736842105263,0.759736842105263,0.8947368421052632,85_23,79_44,0.7254901960784313,0.18627450980392157,0.6097058823529413,0.6460784313725491,85_76,85_19,0.9601770043373108,0.28318583965301514,0.8195575243234634,0.9601770043373108,85_23,79_44
86,uci_wine_test/86/20251106-002521,nan,nan,0.7696629213483146,0.398876404494382,0.6751685393258426,0.7511235955056179,86_30,86_49,0.8947368421052632,0.2894736842105263,0.7630263157894736,0.8947368421052632,86_30,79_44,0.7254901960784313,0.29411764705882354,0.6097058823529412,0.6441176470588236,86_85,86_32,0.9601770043373108,0.28318583965301514,0.8259292033314705,0.9601770043373108,86_30,79_44
87,uci_wine_test/87/20251106-002524,nan,nan,0.7640449438202247,0.398876404494382,0.6664044943820224,0.75,87_37,87_60,0.8947368421052632,0.2894736842105263,0.7505263157894738,0.8947368421052632,87_37,79_44,0.7254901960784313,0.29411764705882354,0.6037254901960785,0.642156862745098,87_42,87_28,0.9601770043373108,0.28318583965301514,0.8148230120539666,0.9601770043373108,87_37,79_44
88,uci_wine_test/88/20251106-002527,nan,nan,0.7696629213483146,0.2696629213483146,0.6549438202247191,0.7516853932584269,88_43,88_36,0.8947368421052632,0.15789473684210525,0.7190789473684209,0.8947368421052632,88_43,79_44,0.7254901960784313,0.29411764705882354,0.6071568627450982,0.6450980392156863,88_92,88_49,0.9601770043373108,0.1592920422554016,0.7914601784944534,0.9601770043373108,88_43,79_44
89,uci_wine_test/89/20251106-002529,nan,nan,0.7640449438202247,0.398876404494382,0.6908988764044944,0.7511235955056179,89_80,89_55,0.8947368421052632,0.2894736842105263,0.7960526315789473,0.8947368421052632,89_80,79_44,0.7254901960784313,0.28431372549019607,0.6125490196078431,0.6441176470588236,89_27,89_50,0.9601770043373108,0.28318583965301514,0.8625221276283264,0.9601770043373108,89_80,79_44
