generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
11,uci_cancer_test/11/20251105-225905,nan,nan,0.8646748681898067,0.37258347978910367,0.7221968365553603,0.7460456942003515,11_31,11_36,0.8888888888888888,0.2638888888888889,0.8343055555555554,0.8666666666666666,11_91,9_98,0.8651911468812877,0.3199195171026157,0.7059557344064387,0.7285714285714286,11_31,11_58,0.8018018007278442,0.28378379344940186,0.7535135132074356,0.7963963985443115,11_91,11_47
12,uci_cancer_test/12/20251105-225911,nan,nan,0.8664323374340949,0.37258347978910367,0.7264323374340949,0.6884007029876977,12_35,12_38,0.8888888888888888,0.3194444444444444,0.8158333333333334,0.8555555555555555,12_41,10_77,0.8631790744466801,0.3199195171026157,0.713480885311871,0.6641851106639838,12_35,12_38,0.8063063025474548,0.36036035418510437,0.754594594836235,0.7981981992721557,12_41,12_72
13,uci_cancer_test/13/20251105-225916,nan,nan,0.8664323374340949,0.37258347978910367,0.7245694200351492,0.7606326889279437,13_55,13_82,0.8888888888888888,0.2638888888888889,0.8065277777777778,0.8694444444444445,13_63,13_13,0.8631790744466801,0.3199195171026157,0.712696177062374,0.7448692152917504,13_55,13_82,0.8063063025474548,0.28378379344940186,0.7491891884803772,0.7990990996360778,13_63,12_72
14,uci_cancer_test/14/20251105-225922,nan,nan,0.8699472759226714,0.37258347978910367,0.7232688927943761,0.7432337434094902,14_28,14_22,0.8888888888888888,0.3055555555555556,0.8219444444444446,0.8625,14_76,13_29,0.8672032193158954,0.3199195171026157,0.7089738430583502,0.7259557344064387,14_28,14_22,0.8063063025474548,0.37387385964393616,0.7659009003639221,0.8054054021835327,14_76,12_72
15,uci_cancer_test/15/20251105-225928,nan,nan,0.8646748681898067,0.37258347978910367,0.7119859402460458,0.6776801405975396,15_39,15_18,0.8888888888888888,0.3055555555555556,0.7998611111111112,0.85,15_75,13_98,0.8611670020120724,0.3199195171026157,0.6992555331991952,0.6527162977867204,15_39,15_18,0.8108108043670654,0.37387385964393616,0.7461711707711219,0.8067567527294159,15_75,15_82
16,uci_cancer_test/16/20251105-225935,nan,nan,0.8558875219683656,0.37258347978910367,0.6840773286467488,0.7082601054481545,16_15,16_62,0.8888888888888888,0.3055555555555556,0.7986111111111113,0.8555555555555555,16_37,16_84,0.8531187122736419,0.3199195171026157,0.6674849094567405,0.6869215291750503,16_15,16_62,0.815315306186676,0.37387385964393616,0.7501351341605187,0.8090090036392212,16_56,16_64
17,uci_cancer_test/17/20251105-225941,nan,nan,0.8717047451669596,0.37258347978910367,0.6923022847100174,0.7175746924428823,17_24,17_44,0.8888888888888888,0.2638888888888889,0.7723611111111112,0.8541666666666666,17_58,17_38,0.8712273641851107,0.3199195171026157,0.6807042253521126,0.6977867203219316,17_24,17_44,0.815315306186676,0.28378379344940186,0.7223423397541047,0.8094594538211822,17_58,16_64
18,uci_cancer_test/18/20251105-225947,nan,nan,0.8717047451669596,0.37258347978910367,0.7125834797891037,0.7142355008787347,18_22,18_67,0.8888888888888888,0.3055555555555556,0.8161111111111111,0.8541666666666666,18_59,18_98,0.8712273641851107,0.3199195171026157,0.6975855130784708,0.693963782696177,18_22,18_67,0.8198198080062866,0.37837839126586914,0.7584684696793557,0.8117117047309875,18_59,18_12
19,uci_cancer_test/19/20251105-225953,nan,nan,0.8717047451669596,0.37258347978910367,0.6998945518453427,0.7253075571177504,19_46,19_18,0.8888888888888888,0.3055555555555556,0.7887500000000002,0.8625,19_13,19_25,0.8712273641851107,0.3199195171026157,0.6870221327967808,0.7054325955734406,19_46,19_18,0.8333333134651184,0.37837839126586914,0.7405405405163765,0.8198198080062866,19_13,19_25
20,uci_cancer_test/20/20251105-225959,nan,nan,0.8717047451669596,0.37258347978910367,0.7088927943760984,0.7430579964850615,20_40,20_59,0.9027777777777778,0.2638888888888889,0.8034722222222223,0.875,20_16,20_38,0.8812877263581489,0.3199195171026157,0.6951911468812877,0.7239436619718311,20_40,20_73,0.8333333134651184,0.28378379344940186,0.7643693643808365,0.8238738596439361,20_16,19_25
21,uci_cancer_test/21/20251105-230005,nan,nan,0.8717047451669596,0.37258347978910367,0.7223725834797893,0.7130052724077329,21_55,21_20,0.9166666666666666,0.2361111111111111,0.792222222222222,0.8736111111111111,21_65,21_85,0.8712273641851107,0.3199195171026157,0.7122535211267607,0.689738430583501,21_55,21_20,0.8558558821678162,0.2747747600078583,0.7575675573945045,0.8387387216091156,21_65,21_93
22,uci_cancer_test/22/20251105-230011,nan,nan,0.8664323374340949,0.37258347978910367,0.7486818980667839,0.7641476274165202,22_20,21_85,0.9166666666666666,0.2638888888888889,0.7995833333333331,0.8833333333333334,22_53,21_85,0.8832997987927566,0.3199195171026157,0.741307847082495,0.7468812877263582,22_20,22_23,0.8558558821678162,0.28378379344940186,0.7725675576925277,0.8468468308448791,22_53,21_93
23,uci_cancer_test/23/20251105-230018,nan,nan,0.8717047451669596,0.3655536028119508,0.7494727592267135,0.7959578207381371,23_31,23_61,0.9166666666666666,0.2638888888888889,0.7923611111111113,0.888888888888889,23_29,21_85,0.8712273641851107,0.3118712273641851,0.7432595573440643,0.7824949698189134,23_31,23_61,0.8648648858070374,0.28378379344940186,0.7727927869558334,0.8504504442214966,23_29,23_34
24,uci_cancer_test/24/20251105-230025,nan,nan,0.8963093145869947,0.37258347978910367,0.7603339191564149,0.779261862917399,24_15,24_27,0.9166666666666666,0.2638888888888889,0.7952777777777778,0.888888888888889,24_99,21_85,0.9014084507042254,0.3199195171026157,0.7552716297786718,0.7633802816901408,24_15,24_19,0.8648648858070374,0.28378379344940186,0.7775225237011909,0.8536036133766174,24_99,23_34
25,uci_cancer_test/25/20251105-230031,nan,nan,0.875219683655536,0.37258347978910367,0.7705623901581724,0.8119507908611598,25_23,25_90,0.9166666666666666,0.2916666666666667,0.7930555555555554,0.888888888888889,25_48,21_85,0.8993963782696177,0.3199195171026157,0.7673038229376258,0.8008048289738431,25_23,25_90,0.8648648858070374,0.29279279708862305,0.7736486554145813,0.8576576828956604,25_48,23_34
26,uci_cancer_test/26/20251105-230037,nan,nan,0.8963093145869947,0.37258347978910367,0.7761511423550088,0.8274165202108964,26_19,26_25,0.9027777777777778,0.2638888888888889,0.8236111111111112,0.8819444444444444,26_35,23_34,0.9014084507042254,0.3199195171026157,0.7692756539235412,0.8195171026156942,26_19,26_33,0.8738738894462585,0.28378379344940186,0.799414427280426,0.86171173453331,26_35,26_61
27,uci_cancer_test/27/20251105-230043,nan,nan,0.9103690685413005,0.37258347978910367,0.7983831282952549,0.8353251318101934,27_57,27_100,0.9166666666666666,0.2638888888888889,0.7929166666666666,0.8875,27_29,27_79,0.9114688128772636,0.3199195171026157,0.7991750503018108,0.8277665995975856,27_57,27_100,0.8738738894462585,0.28378379344940186,0.7753603738546372,0.8662162363529206,27_29,26_61
28,uci_cancer_test/28/20251105-230048,nan,nan,0.9191564147627417,0.37258347978910367,0.8059929701230228,0.8586994727592268,28_28,28_17,0.9166666666666666,0.4305555555555556,0.8368055555555556,0.8930555555555555,28_57,28_46,0.9235412474849095,0.3199195171026157,0.8015291750503017,0.8537223340040241,28_28,28_17,0.8738738894462585,0.44594594836235046,0.8172522655129433,0.8684684872627259,28_57,26_61
29,uci_cancer_test/29/20251105-230054,nan,nan,0.9209138840070299,0.37258347978910367,0.8144463971880492,0.886115992970123,29_28,29_52,0.9166666666666666,0.2638888888888889,0.8130555555555554,0.9013888888888889,29_90,29_31,0.9275653923541247,0.3199195171026157,0.8146478873239437,0.8839034205231389,29_28,29_55,0.8738738894462585,0.28378379344940186,0.7986937016248703,0.8720720887184144,29_90,26_61
30,uci_cancer_test/30/20251105-230100,nan,nan,0.9209138840070299,0.37258347978910367,0.8272056239015818,0.8963093145869946,30_45,29_52,0.9166666666666666,0.2638888888888889,0.8336111111111112,0.9013888888888888,30_39,29_31,0.9275653923541247,0.3199195171026157,0.826277665995976,0.8955734406438633,30_45,30_96,0.8783783912658691,0.28378379344940186,0.8130180287361145,0.8747747898101806,30_39,30_20
31,uci_cancer_test/31/20251105-230106,nan,nan,0.9226713532513181,0.37258347978910367,0.8382952548330403,0.9050966608084359,31_52,31_79,0.9166666666666666,0.2638888888888889,0.8356944444444443,0.8958333333333334,31_44,30_79,0.9295774647887324,0.3199195171026157,0.838672032193159,0.9064386317907445,31_52,31_79,0.8783783912658691,0.28378379344940186,0.8154955068230629,0.876576590538025,31_44,30_20
32,uci_cancer_test/32/20251105-230113,nan,nan,0.9209138840070299,0.37258347978910367,0.8485413005272407,0.9107205623901582,32_11,31_16,0.9166666666666666,0.2638888888888889,0.8105555555555556,0.8916666666666666,32_15,29_31,0.9235412474849095,0.3199195171026157,0.8540442655935614,0.9134808853118713,32_11,31_16,0.8783783912658691,0.28378379344940186,0.7879279366135598,0.8783783912658691,32_15,30_20
33,uci_cancer_test/33/20251105-230119,nan,nan,0.9209138840070299,0.37258347978910367,0.8500527240773286,0.901933216168717,33_86,33_67,0.9027777777777778,0.2638888888888889,0.7868055555555554,0.8986111111111112,33_17,32_23,0.9255533199195171,0.3199195171026157,0.8592152917505029,0.9024144869215291,33_86,33_67,0.8828828930854797,0.28378379344940186,0.7726576647162438,0.8792792916297912,33_17,33_35
34,uci_cancer_test/34/20251105-230126,nan,nan,0.9209138840070299,0.37258347978910367,0.8358699472759228,0.9008787346221441,34_13,34_65,0.9166666666666666,0.2638888888888889,0.7702777777777777,0.9041666666666668,34_23,34_39,0.9255533199195171,0.3199195171026157,0.8453722334004025,0.9004024144869215,34_13,34_65,0.8828828930854797,0.28378379344940186,0.757882890701294,0.8806306421756744,34_23,33_35
35,uci_cancer_test/35/20251105-230132,nan,nan,0.9226713532513181,0.37258347978910367,0.8562038664323377,0.9015817223198596,35_75,35_97,0.9166666666666666,0.2638888888888889,0.8245833333333333,0.9027777777777779,35_28,34_39,0.9295774647887324,0.3199195171026157,0.8607847082494972,0.9014084507042254,35_75,35_97,0.8873873949050903,0.28378379344940186,0.8035135206580162,0.8842342436313629,35_28,35_17
36,uci_cancer_test/36/20251105-230139,nan,nan,0.9191564147627417,0.37258347978910367,0.8567662565905099,0.8985940246045695,36_41,36_31,0.9166666666666666,0.2638888888888889,0.8148611111111113,0.9000000000000001,36_23,35_65,0.9235412474849095,0.3199195171026157,0.8628370221327968,0.8983903420523138,36_41,36_31,0.8873873949050903,0.28378379344940186,0.8028828904032708,0.8860360443592071,36_23,35_17
37,uci_cancer_test/37/20251105-230146,nan,nan,0.9191564147627417,0.37258347978910367,0.8408611599297013,0.8971880492091391,37_44,37_70,0.9305555555555556,0.2638888888888889,0.8063888888888888,0.8958333333333334,37_37,37_75,0.9235412474849095,0.3199195171026157,0.8458551307847082,0.89738430583501,37_44,37_70,0.8873873949050903,0.28378379344940186,0.7968468523025513,0.8873873949050903,37_37,35_17
38,uci_cancer_test/38/20251105-230153,nan,nan,0.9191564147627417,0.44991212653778556,0.8706151142355008,0.8970123022847101,38_85,38_22,0.9027777777777778,0.4305555555555556,0.8313888888888888,0.8944444444444445,38_39,37_20,0.9235412474849095,0.4084507042253521,0.876297786720322,0.8973843058350098,38_85,38_22,0.8918918967247009,0.4054054021835327,0.8264864924550056,0.8878378450870514,38_39,38_20
39,uci_cancer_test/39/20251105-230200,nan,nan,0.9209138840070299,0.37258347978910367,0.851810193321617,0.8922671353251319,39_74,39_78,0.9166666666666666,0.2638888888888889,0.8030555555555555,0.8902777777777778,39_12,39_44,0.9235412474849095,0.3199195171026157,0.8588732394366199,0.8925553319919517,39_74,39_78,0.8918918967247009,0.28378379344940186,0.7980180209875107,0.8882882952690124,39_12,38_20
40,uci_cancer_test/40/20251105-230208,nan,nan,0.9191564147627417,0.37258347978910367,0.8476977152899822,0.8938488576449911,40_53,38_50,0.9027777777777778,0.2638888888888889,0.8122222222222222,0.8902777777777778,40_13,38_50,0.9235412474849095,0.3199195171026157,0.8528370221327968,0.8943661971830987,40_53,40_50,0.8918918967247009,0.28378379344940186,0.8120720764994621,0.8896396458148956,40_13,38_20
41,uci_cancer_test/41/20251105-230215,nan,nan,0.9191564147627417,0.37961335676625657,0.8544639718804921,0.8855887521968366,41_51,40_28,0.9027777777777778,0.2638888888888889,0.8108333333333334,0.8791666666666668,41_29,40_28,0.9215291750503019,0.32796780684104626,0.860784708249497,0.8865191146881288,41_51,40_28,0.8918918967247009,0.28378379344940186,0.8154504516720772,0.8918918967247009,41_29,38_20
42,uci_cancer_test/42/20251105-230223,nan,nan,0.9173989455184535,0.37258347978910367,0.8359226713532513,0.8855887521968364,42_25,42_70,0.9027777777777778,0.2638888888888889,0.8001388888888887,0.8805555555555555,42_89,42_11,0.9215291750503019,0.3199195171026157,0.8411066398390341,0.8863179074446681,42_25,42_70,0.8918918967247009,0.28378379344940186,0.8057207217812539,0.8918918967247009,42_89,38_20
43,uci_cancer_test/43/20251105-230231,nan,nan,0.9156414762741653,0.6274165202108963,0.845377855887522,0.8876977152899824,43_23,43_32,0.9027777777777778,0.2638888888888889,0.7752777777777777,0.8791666666666668,43_23,43_58,0.9195171026156942,0.6800804828973843,0.8555331991951709,0.8889336016096581,43_23,43_32,0.8918918967247009,0.28378379344940186,0.7900000020861626,0.8918918967247009,43_23,38_20
44,uci_cancer_test/44/20251105-230238,nan,nan,0.9191564147627417,0.37258347978910367,0.8483128295254833,0.8887521968365553,44_54,44_18,0.9027777777777778,0.2638888888888889,0.824861111111111,0.8777777777777779,44_70,44_53,0.9235412474849095,0.3199195171026157,0.8517102615694165,0.8903420523138834,44_54,44_18,0.8918918967247009,0.28378379344940186,0.8388288313150406,0.8918918967247009,44_70,38_20
45,uci_cancer_test/45/20251105-230246,nan,nan,0.9173989455184535,0.37258347978910367,0.8559226713532512,0.8936731107205624,45_22,45_19,0.9027777777777778,0.4305555555555556,0.8291666666666668,0.8805555555555555,45_58,45_30,0.9215291750503019,0.3199195171026157,0.8597987927565393,0.8955734406438631,45_22,45_19,0.8918918967247009,0.4099099040031433,0.8468468487262726,0.8918918967247009,45_58,38_20
46,uci_cancer_test/46/20251105-230254,nan,nan,0.9156414762741653,0.37258347978910367,0.8633391915641476,0.8810193321616872,46_36,46_19,0.9027777777777778,0.2638888888888889,0.8220833333333334,0.8736111111111111,46_80,46_12,0.9195171026156942,0.3199195171026157,0.8693158953722334,0.8820925553319918,46_36,46_19,0.8918918967247009,0.28378379344940186,0.8416216251254082,0.8918918967247009,46_80,38_20
47,uci_cancer_test/47/20251105-230303,nan,nan,0.9173989455184535,0.37258347978910367,0.8310720562390158,0.8826010544815466,47_15,47_43,0.9027777777777778,0.2916666666666667,0.7897222222222223,0.875,47_35,47_26,0.9215291750503019,0.3199195171026157,0.8370623742454729,0.8837022132796779,47_15,47_43,0.8963963985443115,0.3198198080062866,0.802207208275795,0.892792797088623,47_35,47_24
48,uci_cancer_test/48/20251105-230311,nan,nan,0.9156414762741653,0.37258347978910367,0.8263093145869946,0.8917398945518453,48_45,48_11,0.9027777777777778,0.2638888888888889,0.7765277777777777,0.8819444444444444,48_16,47_26,0.9195171026156942,0.3199195171026157,0.8335211267605633,0.8931589537223339,48_45,48_11,0.8963963985443115,0.28378379344940186,0.7882882916927337,0.8932432472705841,48_16,47_24
49,uci_cancer_test/49/20251105-230319,nan,nan,0.9173989455184535,0.37258347978910367,0.8422671353251319,0.8868189806678384,49_63,49_45,0.9027777777777778,0.2638888888888889,0.80875,0.8777777777777779,49_24,48_30,0.9215291750503019,0.3199195171026157,0.8471227364185111,0.8881287726358147,49_63,49_45,0.8963963985443115,0.28378379344940186,0.8154504513740539,0.892792797088623,49_24,47_24
50,uci_cancer_test/50/20251105-230326,nan,nan,0.9173989455184535,0.37258347978910367,0.8453602811950793,0.8913884007029876,50_16,50_17,0.9027777777777778,0.2638888888888889,0.7952777777777778,0.8805555555555555,50_28,49_75,0.9215291750503019,0.3199195171026157,0.8526156941649902,0.8929577464788734,50_16,50_17,0.9009009003639221,0.28378379344940186,0.8022522559762001,0.8959459483623504,50_28,50_75
51,uci_cancer_test/51/20251105-230334,nan,nan,0.9191564147627417,0.37258347978910367,0.8151493848857646,0.89402460456942,51_19,51_95,0.9027777777777778,0.2638888888888889,0.7844444444444444,0.8902777777777778,51_58,50_75,0.9235412474849095,0.3199195171026157,0.8195975855130786,0.8945674044265595,51_19,51_95,0.9009009003639221,0.28378379344940186,0.7975675681233406,0.8986486494541168,51_58,50_75
52,uci_cancer_test/52/20251105-230342,nan,nan,0.9191564147627417,0.37258347978910367,0.829736379613357,0.89402460456942,52_19,52_94,0.9166666666666666,0.2638888888888889,0.781388888888889,0.8902777777777778,52_12,52_17,0.9235412474849095,0.3199195171026157,0.8367404426559356,0.8945674044265595,52_19,52_94,0.9009009003639221,0.28378379344940186,0.7831981974840164,0.8981981992721557,52_12,50_75
53,uci_cancer_test/53/20251105-230349,nan,nan,0.9173989455184535,0.37258347978910367,0.8358347978910369,0.8968365553602812,53_18,53_61,0.9166666666666666,0.2638888888888889,0.8,0.8944444444444446,53_11,53_20,0.9215291750503019,0.3199195171026157,0.84102615694165,0.8971830985915494,53_18,53_61,0.9054054021835327,0.28378379344940186,0.8072972986102104,0.9013513505458832,53_11,53_58
54,uci_cancer_test/54/20251105-230357,nan,nan,0.9191564147627417,0.37258347978910367,0.8372231985940247,0.8945518453427065,54_17,54_59,0.9166666666666666,0.2638888888888889,0.7888888888888889,0.8930555555555557,54_37,54_27,0.9235412474849095,0.3199195171026157,0.8442253521126762,0.8947686116700202,54_17,54_59,0.9054054021835327,0.28378379344940186,0.7968018007278442,0.9027027010917663,54_37,53_58
55,uci_cancer_test/55/20251105-230405,nan,nan,0.9191564147627417,0.37258347978910367,0.8537961335676626,0.8961335676625659,55_16,55_19,0.9027777777777778,0.2638888888888889,0.8233333333333331,0.8930555555555557,55_12,53_58,0.9235412474849095,0.3199195171026157,0.8582092555331994,0.8965794768611671,55_16,55_19,0.9054054021835327,0.28378379344940186,0.8253153145313263,0.9036036014556885,55_12,53_58
56,uci_cancer_test/56/20251105-230414,nan,nan,0.9173989455184535,0.37258347978910367,0.8416871704745168,0.8966608084358523,56_28,56_42,0.9166666666666666,0.2638888888888889,0.8147222222222222,0.9027777777777779,56_23,56_92,0.9215291750503019,0.3199195171026157,0.8455935613682094,0.895774647887324,56_28,56_42,0.9054054021835327,0.28378379344940186,0.8251351362466812,0.9054054021835327,56_23,53_58
57,uci_cancer_test/57/20251105-230422,nan,nan,0.9191564147627417,0.37258347978910367,0.8642179261862917,0.8973637961335676,57_16,57_97,0.9027777777777778,0.2916666666666667,0.8616666666666666,0.9027777777777779,57_11,53_58,0.9235412474849095,0.3199195171026157,0.8645875251509052,0.8965794768611671,57_16,57_97,0.9054054021835327,0.3333333432674408,0.8611261260509491,0.9054054021835327,57_11,53_58
58,uci_cancer_test/58/20251105-230430,nan,nan,0.9156414762741653,0.37258347978910367,0.8273989455184535,0.8987697715289983,58_28,58_25,0.9166666666666666,0.2638888888888889,0.7641666666666665,0.9027777777777779,58_11,58_75,0.9195171026156942,0.3199195171026157,0.8365593561368211,0.8981891348088533,58_28,58_25,0.9054054021835327,0.28378379344940186,0.7693693697452545,0.9054054021835327,58_11,53_58
59,uci_cancer_test/59/20251105-230438,nan,nan,0.9156414762741653,0.37258347978910367,0.822372583479789,0.8934973637961336,59_42,59_83,0.9166666666666666,0.2638888888888889,0.7725,0.9027777777777779,59_11,59_43,0.9195171026156942,0.3199195171026157,0.8295975855130784,0.8921529175050301,59_42,59_83,0.9054054021835327,0.28378379344940186,0.7742342326045036,0.9054054021835327,59_11,53_58
60,uci_cancer_test/60/20251105-230446,nan,nan,0.9191564147627417,0.37258347978910367,0.8417574692442882,0.8915641476274165,60_28,60_68,0.9166666666666666,0.2638888888888889,0.8076388888888887,0.9027777777777779,60_57,60_36,0.9235412474849095,0.3199195171026157,0.8467002012072434,0.8899396378269617,60_28,60_68,0.9054054021835327,0.28378379344940186,0.8131531542539596,0.9054054021835327,60_57,53_58
61,uci_cancer_test/61/20251105-230455,nan,nan,0.9050966608084359,0.37258347978910367,0.8492091388400703,0.8954305799648508,61_55,61_99,0.9166666666666666,0.2638888888888889,0.8227777777777778,0.9027777777777779,61_51,61_13,0.9054325955734407,0.3199195171026157,0.8530382293762577,0.8943661971830986,61_55,61_82,0.9054054021835327,0.28378379344940186,0.8254954972863198,0.9054054021835327,61_51,53_58
62,uci_cancer_test/62/20251105-230504,nan,nan,0.9191564147627417,0.37258347978910367,0.8503163444639718,0.8961335676625659,62_22,62_83,0.9166666666666666,0.2638888888888889,0.8220833333333332,0.9027777777777779,62_39,62_14,0.9235412474849095,0.3199195171026157,0.8544064386317908,0.8951710261569416,62_22,62_83,0.9054054021835327,0.28378379344940186,0.8311261266469956,0.9054054021835327,62_39,53_58
63,uci_cancer_test/63/20251105-230513,nan,nan,0.9138840070298769,0.37258347978910367,0.8286115992970123,0.8933216168717047,63_43,63_54,0.9027777777777778,0.2638888888888889,0.7834722222222222,0.9027777777777779,63_17,53_58,0.9175050301810865,0.3199195171026157,0.8351509054325957,0.8919517102615695,63_43,63_54,0.9054054021835327,0.28378379344940186,0.7904954952001572,0.9054054021835327,63_17,53_58
64,uci_cancer_test/64/20251105-230522,nan,nan,0.9086115992970123,0.37258347978910367,0.8364674868189808,0.8905096660808436,64_12,64_27,0.9166666666666666,0.2638888888888889,0.8019444444444442,0.9027777777777779,64_45,64_42,0.9114688128772636,0.3199195171026157,0.8414688128772635,0.8887323943661972,64_12,64_27,0.9054054021835327,0.28378379344940186,0.8063963973522186,0.9054054021835327,64_45,53_58
65,uci_cancer_test/65/20251105-230532,nan,nan,0.9050966608084359,0.37258347978910367,0.8328295254833038,0.8915641476274165,65_57,65_65,0.9166666666666666,0.2638888888888889,0.7780555555555556,0.8986111111111112,65_15,65_46,0.9054325955734407,0.3199195171026157,0.8407645875251507,0.890543259557344,65_57,65_63,0.9144144058227539,0.28378379344940186,0.7828378373384476,0.9063063025474548,65_15,65_14
66,uci_cancer_test/66/20251105-230541,nan,nan,0.9068541300527241,0.37258347978910367,0.8253427065026361,0.8964850615114235,66_94,66_42,0.9166666666666666,0.2638888888888889,0.7506944444444443,0.8902777777777778,66_12,66_72,0.9074446680080482,0.3199195171026157,0.8361569416498993,0.89738430583501,66_94,66_18,0.9144144058227539,0.28378379344940186,0.7622072058916092,0.907657653093338,66_12,65_14
67,uci_cancer_test/67/20251105-230551,nan,nan,0.9191564147627417,0.37258347978910367,0.8157469244288226,0.8964850615114234,67_11,67_100,0.9027777777777778,0.2638888888888889,0.7411111111111108,0.8694444444444445,67_12,65_35,0.9235412474849095,0.3199195171026157,0.8265593561368211,0.9004024144869215,67_11,67_100,0.9144144058227539,0.28378379344940186,0.754054054915905,0.9117117047309875,67_12,65_14
68,uci_cancer_test/68/20251105-230600,nan,nan,0.9033391915641477,0.37258347978910367,0.8361159929701227,0.8984182776801404,68_49,68_63,0.9027777777777778,0.2638888888888889,0.7536111111111112,0.861111111111111,68_12,66_44,0.9074446680080482,0.3199195171026157,0.8480684104627767,0.9038229376257544,68_49,67_16,0.9144144058227539,0.28378379344940186,0.7845945915579796,0.9144144058227539,68_12,65_14
69,uci_cancer_test/69/20251105-230608,nan,nan,0.9033391915641477,0.37258347978910367,0.8319683655536027,0.8980667838312829,69_37,69_99,0.8888888888888888,0.2638888888888889,0.7438888888888888,0.8638888888888889,69_14,69_66,0.9094567404426559,0.3199195171026157,0.8447283702213277,0.9030181086519115,69_37,69_99,0.9234234094619751,0.28378379344940186,0.7813963931798935,0.9157657563686371,69_14,69_66
70,uci_cancer_test/70/20251105-230617,nan,nan,0.9068541300527241,0.37258347978910367,0.8283128295254832,0.8980667838312829,70_62,70_31,0.8888888888888888,0.2638888888888889,0.7277777777777779,0.8666666666666666,70_15,69_66,0.9094567404426559,0.3199195171026157,0.8428772635814891,0.9026156941649898,70_62,70_31,0.9234234094619751,0.28378379344940186,0.7689189150929451,0.9171171069145203,70_15,69_66
71,uci_cancer_test/71/20251105-230626,nan,nan,0.9068541300527241,0.37258347978910367,0.8454305799648505,0.8973637961335678,71_29,70_31,0.9027777777777778,0.2638888888888889,0.7790277777777779,0.8763888888888889,71_19,71_70,0.9094567404426559,0.3199195171026157,0.8550503018108653,0.9004024144869215,71_29,70_31,0.9234234094619751,0.28378379344940186,0.8205855798721313,0.9198198080062866,71_19,69_66
72,uci_cancer_test/72/20251105-230635,nan,nan,0.9103690685413005,0.37258347978910367,0.8539894551845342,0.9022847100175747,72_39,72_75,0.9027777777777778,0.2638888888888889,0.7909722222222223,0.888888888888889,72_12,71_70,0.9134808853118712,0.3199195171026157,0.8631187122736417,0.9042253521126762,72_39,72_75,0.9234234094619751,0.28378379344940186,0.8134234148263931,0.9234234094619751,72_12,69_66
73,uci_cancer_test/73/20251105-230644,nan,nan,0.9068541300527241,0.37258347978910367,0.8517926186291739,0.9008787346221441,73_61,72_26,0.9027777777777778,0.2638888888888889,0.7923611111111112,0.888888888888889,73_17,73_74,0.9094567404426559,0.3199195171026157,0.8604024144869215,0.90261569416499,73_61,72_26,0.9234234094619751,0.28378379344940186,0.8147297209501266,0.9234234094619751,73_17,69_66
74,uci_cancer_test/74/20251105-230654,nan,nan,0.9068541300527241,0.6274165202108963,0.8714235500878733,0.901933216168717,74_12,72_54,0.9027777777777778,0.2638888888888889,0.8218055555555555,0.888888888888889,74_12,74_11,0.9094567404426559,0.6800804828973843,0.8786116700201206,0.9038229376257545,74_12,72_54,0.9234234094619751,0.28378379344940186,0.8470720630884171,0.9234234094619751,74_12,69_66
75,uci_cancer_test/75/20251105-230704,nan,nan,0.9086115992970123,0.37258347978910367,0.8379964850615113,0.9015817223198592,75_62,75_29,0.9027777777777778,0.2638888888888889,0.7731944444444444,0.888888888888889,75_15,75_19,0.9114688128772636,0.3199195171026157,0.84738430583501,0.9034205231388329,75_62,75_29,0.9234234094619751,0.28378379344940186,0.7981081002950668,0.9234234094619751,75_15,69_66
76,uci_cancer_test/76/20251105-230714,nan,nan,0.9086115992970123,0.38137082601054484,0.8462038664323372,0.9001757469244287,76_11,76_71,0.9027777777777778,0.2638888888888889,0.769861111111111,0.888888888888889,76_22,76_85,0.9114688128772636,0.3299798792756539,0.8572635814889336,0.9018108651911468,76_11,76_71,0.9234234094619751,0.28378379344940186,0.7968918827176094,0.9234234094619751,76_22,69_66
77,uci_cancer_test/77/20251105-230724,nan,nan,0.9068541300527241,0.37258347978910367,0.8575043936731105,0.9001757469244289,77_53,76_56,0.9027777777777778,0.2638888888888889,0.8019444444444445,0.888888888888889,77_32,77_49,0.9094567404426559,0.3199195171026157,0.8655533199195172,0.9018108651911471,77_53,76_56,0.9234234094619751,0.28378379344940186,0.8282432344555855,0.9234234094619751,77_32,69_66
78,uci_cancer_test/78/20251105-230735,nan,nan,0.9086115992970123,0.37258347978910367,0.8356414762741652,0.9015817223198594,78_28,78_29,0.8888888888888888,0.2638888888888889,0.7788888888888889,0.888888888888889,78_16,69_66,0.9114688128772636,0.3199195171026157,0.8438631790744465,0.9034205231388329,78_28,78_29,0.9234234094619751,0.28378379344940186,0.8027927860617637,0.9234234094619751,78_16,69_66
